,Players,Points,Clubs,Position,Start,Goals,A,CS,CS part,Yellow,Red,Sub,CO,Off,Pen SV,Pen M,Goals conceded,Conceded 1+,OG,FirstInitial,Firstname,Surname
1073,Salim Khelifi,1,,Midfielder,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,S,Salim,Khelifi
1074,Niklas Lomb,0,BL1,Goalkeeper,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,N,Niklas,Lomb
1075,Julian von Haacke,0,WB1,Midfielder,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,J,Julian,Haacke
1076,Alexander Stephan,0,FCN,Goalkeeper,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,Alexander,Stephan
1077,Kevin Muller,0,VFB,Goalkeeper,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,K,Kevin,Muller
1078,Benjamin Uphoff,0,FCN,Goalkeeper,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,B,Benjamin,Uphoff
1079,Ben Sahar,0,HB1,Forward,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,B,Ben,Sahar
1080,Julian Green,0,BM1,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,Julian,Green
1081,Robert Leipertz,0,SCH4,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,R,Robert,Leipertz
1082,Konstantin Fuhry,0,H96,Goalkeeper,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,K,Konstantin,Fuhry
1083,Vincenzo Grifo,0,,Midfielder,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,V,Vincenzo,Grifo
1084,Christofer Heimeroth,0,MON1,Goalkeeper,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,C,Christofer,Heimeroth
1085,Benjamin Later,0,,Goalkeeper,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,B,Benjamin,Later
1086,Matthias Henn,0,,Defender,2,0,0,0,0,1,0,4,0,0,0,0,5,3,0,M,Matthias,Henn
1087,Christian Mathenia,0,,Goalkeeper,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,C,Christian,Mathenia
1088,Tim Schraml,0,SCF,Defender,0,0,0,0,0,0,0,5,1,0,0,0,2,1,0,T,Tim,Schraml
1089,Tim Leibold,0,VFB,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,T,Tim,Leibold
1090,Ioannis Gelios,0,,Goalkeeper,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,I,Ioannis,Gelios
1091,Felipe,0,H96,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,F,Felipe,Felipe
1092,Felipe Lopes,0,VFL,Defender,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,F,Felipe,Lopes
1093,Dennis Erdmann,0,SCH4,Defender,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,D,Dennis,Erdmann
1094,Andres Palop,0,BL1,Goalkeeper,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,A,Andres,Palop
1095,Matti Steinmann,0,HSV,Midfielder,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,M,Matti,Steinmann
1096,Aleksandar Stevanovic,0,WB1,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,Aleksandar,Stevanovic
1097,David Yelldell,0,BL1,Goalkeeper,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,D,David,Yelldell
1098,Torben Rehfeldt,0,WB1,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,T,Torben,Rehfeldt
1099,Sascha Burchert,0,HB1,Goalkeeper,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,S,Sascha,Burchert
1100,Sebastian Gartner,0,FCN,Midfielder,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,S,Sebastian,Gartner
1101,Zlatan Alomerovic,0,BD1,Goalkeeper,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,Z,Zlatan,Alomerovic
1102,Gojko Kacar,0,HSV,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,G,Gojko,Kacar
1103,Andreas Ottl,0,,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,Andreas,Ottl
1104,Hendrick Bonmann,0,BD1,Goalkeeper,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,H,Hendrick,Bonmann
1105,Odisseas Vlachodimos,0,VFB,Goalkeeper,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,O,Odisseas,Vlachodimos
1106,Mateo Pavlovic,0,WB1,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M,Mateo,Pavlovic
1107,Chinedu Ede,0,,Midfielder,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,C,Chinedu,Ede
1108,Koray Gunter,0,BD1,Defender,0,0,0,0,0,0,0,5,1,0,0,0,2,1,0,K,Koray,Gunter
1109,Sonny Kittel,0,EF,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,S,Sonny,Kittel
1110,Malcolm Cacutalua,0,BL1,Defender,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,M,Malcolm,Cacutalua
1111,Markus Miller,0,H96,Goalkeeper,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,M,Markus,Miller
1112,Philip Sprint,0,HB1,Goalkeeper,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,P,Philip,Sprint
1113,Benedikt Rocker,0,VFB,Defender,1,0,0,0,0,0,0,5,0,0,0,0,3,2,0,B,Benedikt,Rocker
1114,Lars Unnerstall,0,SCH4,Goalkeeper,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,L,Lars,Unnerstall
1115,Serdar Tasci,0,VFB,Defender,1,0,0,0,0,0,0,0,0,1,0,0,3,2,0,S,Serdar,Tasci
1116,Maik Franz,0,HB1,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M,Maik,Franz
1117,Sotiris Kyrgiakos,0,VFL,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,S,Sotiris,Kyrgiakos
1118,Valjmir Nafiu,0,HSV,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,V,Valjmir,Nafiu
1119,Vegar Eggen Hedenstad,0,SCF,Midfielder,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,V,Vegar,Hedenstad
1120,Tammo Harder,0,BD1,Forward,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,T,Tammo,Harder
1121,Sven Neuhaus,0,HSV,Goalkeeper,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,S,Sven,Neuhaus
1122,Maximilian Wagener,0,BL1,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M,Maximilian,Wagener
1123,Dario Kresic,0,,Goalkeeper,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,D,Dario,Kresic
1124,Caleb Stanko,0,SCF,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C,Caleb,Stanko
1125,Charles-Elie Laprevotte,0,SCF,Midfielder,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,C,Charles-Elie,Laprevotte
1126,Marcel Sobottka,0,SCH4,Defender,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,M,Marcel,Sobottka
1127,Tom Schmidt,0,H96,Goalkeeper,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,T,Tom,Schmidt
1128,Kevin Scheidhauer,0,VFL,Forward,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,K,Kevin,Scheidhauer
1129,Niclas Fullkrug,0,WB1,Forward,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,N,Niclas,Fullkrug
1130,Kevin Akpoguma,0,,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,K,Kevin,Akpoguma
1131,Daniel Batz,0,SCF,Goalkeeper,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,D,Daniel,Batz
1132,Jonas Erwig-Druppel,0,,Midfielder,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,J,Jonas,Erwig-Druppel
1133,Florian Hartherz,0,WB1,Defender,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,F,Florian,Hartherz
1134,Manuel Bihr,0,FCN,Defender,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,M,Manuel,Bihr
1135,Adrian Nikci,0,H96,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,Adrian,Nikci
1136,Raif Husic,0,BM1,Goalkeeper,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,R,Raif,Husic
1137,Michael Parkhurst,0,,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M,Michael,Parkhurst
1138,Alessandro Schopf,0,BM1,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,Alessandro,Schopf
1139,Benno Schmitz,0,BM1,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,B,Benno,Schmitz
1140,Mohammed Baghdadi,0,,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M,Mohammed,Baghdadi
1141,Luca-Milan Zander,0,WB1,Defender,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,L,Luca-Milan,Zander
1142,Patrick Drewes,0,VFL,Goalkeeper,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,P,Patrick,Drewes
1143,Stefan Thesker,-1,,Defender,1,0,0,0,0,1,0,11,1,0,0,0,5,3,0,S,Stefan,Thesker
1144,Jaroslav Drobny,-1,HSV,Goalkeeper,4,0,0,0,0,1,0,26,0,0,0,0,12,8,0,J,Jaroslav,Drobny
1145,Patrick Rakovsky,-1,FCN,Goalkeeper,1,0,0,0,0,0,0,32,1,0,0,0,6,4,0,P,Patrick,Rakovsky
1146,Niklas Stark,-1,FCN,Defender,15,0,0,1,0,6,0,9,6,6,0,0,52,32,1,N,Niklas,Stark
1147,Berkay Dabanli,-2,FCN,Defender,3,0,0,0,0,1,0,22,2,1,0,0,11,6,1,B,Berkay,Dabanli
1148,Petar Sliskovic,-2,,Midfielder,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,P,Petar,Sliskovic
1149,Tobias Pachonik,-2,FCN,Defender,1,0,0,0,0,1,0,2,1,0,0,0,6,4,0,T,Tobias,Pachonik
1150,Marc-Oliver Kempf,-2,EF,Defender,1,0,0,0,0,1,0,4,2,0,0,0,8,5,0,M,Marc-Oliver,Kempf
1151,Sinan Tekerci,-3,FCN,Defender,0,0,0,0,0,1,0,2,1,0,0,0,4,3,0,S,Sinan,Tekerci
1152,Christian Wetklo,-4,,Goalkeeper,1,0,0,0,0,0,1,12,1,0,0,0,6,4,0,C,Christian,Wetklo
1153,Cristiano Ronaldo,232,MADR,Forward,30,31,8,0,0,4,1,0,0,3,0,0,0,0,0,C,Cristiano,Ronaldo
1154,Lionel Messi,218,BARC,Forward,29,27,9,0,0,2,0,2,2,4,0,1,0,0,0,L,Lionel,Messi
1155,Diego Costa,200,,Forward,34,27,3,0,0,7,0,1,1,8,0,3,0,0,0,D,Diego,Costa
1156,Carlos Vela,184,RESO,Forward,35,16,12,0,0,4,0,3,2,6,0,0,0,0,0,C,Carlos,Vela
1157,Alexis Sanchez,180,BARC,Forward,27,19,9,0,0,3,0,9,7,14,0,0,0,0,0,A,Alexis,Sanchez
1158,Karim Benzema,179,MADR,Forward,34,17,9,0,0,2,0,2,1,20,0,0,0,0,0,K,Karim,Benzema
1159,Pedro Rodriguez,161,BARC,Midfielder,28,15,8,0,0,3,0,9,9,18,0,0,0,0,0,P,Pedro,Rodriguez
1160,Gareth Bale,156,MADR,Midfielder,24,15,12,0,0,3,1,4,3,7,0,0,0,0,0,G,Gareth,Bale
1161,Aritz Aduriz,153,ATBI,Forward,26,16,9,0,0,8,1,5,5,10,0,0,0,0,0,A,Aritz,Aduriz
1162,Antoine Griezmann,150,RESO,Midfielder,31,16,3,0,0,5,0,5,4,12,0,0,0,0,0,A,Antoine,Griezmann
1163,Sergio Garcia,150,RCDE,Forward,37,12,9,0,0,9,0,0,0,7,0,1,0,0,0,S,Sergio,Garcia
1164,Ivan Rakitic,147,SEVI,Midfielder,29,12,11,0,0,7,0,6,5,2,0,1,0,0,0,I,Ivan,Rakitic
1165,Thibaut Courtois,147,,Goalkeeper,37,0,0,20,0,2,0,0,0,0,1,0,24,7,1,T,Thibaut,Courtois
1166,Diego Godin,144,,Defender,34,4,1,18,0,11,0,1,0,0,0,0,24,8,0,D,Diego,Godin
1167,Javi Guerra,143,VALL,Forward,37,15,1,0,0,9,0,0,0,14,0,0,0,0,0,J,Javi,Guerra
1168,Carlos Bacca,143,SEVI,Forward,27,14,5,0,0,4,0,10,8,18,0,0,0,0,0,C,Carlos,Bacca
1169,David Villa,140,,Forward,32,13,4,0,0,3,0,5,4,24,0,1,0,0,0,D,David,Villa
1170,Jorge Koke,138,,Midfielder,33,6,15,0,0,6,0,4,3,16,0,0,0,0,0,J,Jorge,Koke
1171,Kevin Gameiro,136,SEVI,Forward,20,15,3,0,0,3,0,15,15,10,0,0,0,0,0,K,Kevin,Gameiro
1172,Joao Miranda,135,,Defender,32,2,1,17,0,5,0,3,0,0,0,0,20,5,0,J,Joao,Miranda
1173,Markel Susaeta,135,ATBI,Midfielder,34,6,12,0,0,1,0,4,4,20,0,1,0,0,0,M,Markel,Susaeta
1174,Francesc Fabregas,134,BARC,Midfielder,28,7,13,0,0,4,0,9,8,15,0,0,0,0,0,F,Francesc,Fabregas
1175,Alberto Bueno,134,RAVA,Forward,31,11,4,0,0,1,0,7,6,18,0,0,0,0,0,A,Alberto,Bueno
1176,Juanfran,132,,Defender,35,0,3,18,1,6,2,1,0,0,0,0,22,6,1,J,Juanfran,Juanfran
1177,Giovani Dos Santos,132,VIAL,Forward,26,11,8,0,0,2,0,7,5,13,0,1,0,0,0,G,Giovani,Santos
1178,Oriol Riera,131,OSAS,Forward,34,13,0,0,0,4,0,2,2,13,0,0,0,0,0,O,Oriol,Riera
1179,Nolito,128,RCCV,Forward,24,14,2,0,0,7,0,12,11,10,0,0,0,0,0,N,Nolito,Nolito
1180,Youssef El-Arabi,128,,Forward,34,12,2,0,0,6,0,4,2,16,0,1,0,0,0,Y,Youssef,El-Arabi
1181,Angel Di Maria,126,MADR,Midfielder,27,4,17,0,0,6,0,8,7,17,0,0,0,0,0,A,Angel,Maria
1182,Filipe Luis,122,,Defender,32,0,2,17,0,6,0,1,0,0,0,0,22,7,1,F,Filipe,Luis
1183,Joaquin Larrivey,122,RAVA,Forward,24,11,4,0,0,4,0,11,11,5,0,0,0,0,0,J,Joaquin,Larrivey
1184,Charles,121,RCCV,Forward,29,12,3,0,0,5,0,5,1,15,0,1,0,0,0,C,Charles,Charles
1185,Diego Lopez,120,MADR,Goalkeeper,36,0,0,16,0,0,0,2,0,0,0,0,36,16,0,D,Diego,Lopez
1186,Pepe,118,MADR,Defender,30,3,2,14,0,9,0,4,0,0,0,0,26,10,0,P,Pepe,Pepe
1187,Keylor Navas,117,,Goalkeeper,37,0,0,16,0,2,1,0,0,0,1,0,42,21,0,K,Keylor,Navas
1188,Ikechukwu Uche,116,VIAL,Forward,19,13,2,0,0,4,0,14,11,9,0,0,0,0,0,I,Ikechukwu,Uche
1189,Aleix Vidal,110,,Forward,36,6,3,0,0,3,0,2,2,11,0,0,0,0,0,A,Aleix,Vidal
1190,Isco,109,MADR,Midfielder,23,8,5,0,0,1,0,15,9,13,0,0,0,0,0,I,Isco,Isco
1191,Pedro Leon,109,,Midfielder,33,7,4,0,0,5,0,4,4,11,0,0,0,0,1,P,Pedro,Leon
1192,Sergio Ramos,109,MADR,Defender,32,4,1,12,1,10,1,2,0,2,0,0,34,15,0,S,Sergio,Ramos
1193,Daniel Carvajal,108,MADR,Defender,25,2,2,12,2,4,0,9,6,3,0,0,29,12,0,D,Daniel,Carvajal
1194,Neymar,108,BARC,Forward,19,9,8,0,0,6,0,10,7,11,0,0,0,0,0,N,Neymar,Neymar
1195,Loukas Vyntra,106,,Defender,31,2,0,11,3,6,0,6,2,2,0,0,31,12,0,L,Loukas,Vyntra
1196,Willy Caballero,106,MALA,Goalkeeper,38,0,0,12,0,3,0,0,0,0,1,0,46,20,0,W,Willy,Caballero
1197,Juanfran,106,,Defender,35,0,1,15,0,7,0,0,0,1,0,0,40,20,0,J,Juanfran,Juanfran
1198,Iker Muniain,105,ATBI,Forward,32,7,3,0,0,6,0,3,3,12,0,0,0,0,0,I,Iker,Muniain
1199,Verza,104,,Midfielder,34,8,3,0,0,11,0,0,0,7,0,1,0,0,0,V,Verza,Verza
1200,Aymeric Laporte,104,ATBI,Defender,34,2,0,10,1,5,0,3,2,3,0,0,38,13,0,A,Aymeric,Laporte
1201,Gorka Iraizoz,100,ATBI,Goalkeeper,33,0,0,9,1,0,0,3,0,1,1,0,32,9,0,G,Gorka,Iraizoz
1202,Carlos Pena,100,VALL,Defender,37,1,4,12,0,5,0,0,0,1,0,0,56,31,1,C,Carlos,Pena
1203,Jorge Molina,100,BETI,Forward,25,9,1,0,0,3,0,9,7,6,0,1,0,0,0,J,Jorge,Molina
1204,Jonas Goncalves,100,VALA,Forward,23,9,2,0,0,4,0,12,7,10,0,0,0,0,0,J,Jonas,Goncalves
1205,Andres Iniesta,100,BARC,Midfielder,27,4,6,0,0,0,0,8,8,9,0,0,0,0,0,A,Andres,Iniesta
1206,Marcelo,99,MADR,Defender,24,1,6,10,1,3,0,5,4,3,0,0,32,15,0,M,Marcelo,Marcelo
1207,Dani Alves,98,BARC,Defender,26,2,3,10,1,7,0,6,1,0,0,0,25,9,0,D,Dani,Alves
1208,Claudio Bravo,97,RESO,Goalkeeper,37,0,0,12,0,3,0,0,0,0,1,0,52,27,0,C,Claudio,Bravo
1209,Victor Valdes,97,BARC,Goalkeeper,26,0,0,12,1,2,0,0,0,1,1,0,21,8,0,V,Victor,Valdes
1210,Ander Herrera,97,ATBI,Midfielder,31,5,5,0,0,7,0,6,2,17,0,0,0,0,0,A,Ander,Herrera
1211,Adriano,97,BARC,Defender,24,3,2,8,3,7,0,12,2,3,0,0,20,5,0,A,Adriano,Adriano
1212,Raul Garcia,96,,Midfielder,18,9,3,0,0,10,0,18,16,13,0,0,0,0,0,R,Raul,Garcia
1213,Bruno Soriano,96,VIAL,Midfielder,35,5,2,0,0,6,0,1,1,5,0,0,0,0,0,B,Bruno,Soriano
1214,Fernandez Gabi,96,,Midfielder,35,3,7,0,0,11,0,1,1,4,0,0,0,0,0,F,Fernandez,Gabi
1215,Sergio Asenjo,95,VIAL,Goalkeeper,35,0,0,9,0,1,0,2,0,0,1,0,41,15,0,S,Sergio,Asenjo
1216,Sofiane Feghouli,94,VALA,Midfielder,22,4,8,0,0,4,0,12,10,8,0,0,0,0,0,S,Sofiane,Feghouli
1217,Mate Junior Simao,94,,Defender,30,1,0,13,2,10,0,5,1,6,0,0,34,18,0,M,Mate,Simao
1218,Imanol Agirretxe,94,RESO,Forward,21,8,1,0,0,1,0,11,10,12,0,0,0,0,0,I,Imanol,Agirretxe
1219,Coro,94,,Forward,33,5,3,0,0,7,0,4,3,9,0,1,0,0,0,C,Coro,Coro
1220,Mario Gasper,94,VIAL,Defender,36,1,1,9,0,4,0,0,0,0,0,0,42,15,1,M,Mario,Gasper
1221,David Navarro,93,,Defender,29,1,0,13,1,6,0,0,0,1,0,0,33,18,0,D,David,Navarro
1222,Gerard Pique,92,BARC,Defender,26,2,0,11,0,5,0,1,0,2,0,0,24,9,0,G,Gerard,Pique
1223,Ruben Pardo,92,RESO,Defender,21,3,7,4,7,5,0,15,14,13,0,0,49,25,0,R,Ruben,Pardo
1224,Jeremy Perbet,92,VIAL,Forward,13,10,2,0,0,3,0,22,13,7,0,0,0,0,0,J,Jeremy,Perbet
1225,Fabian Orellana,92,RCCV,Forward,22,5,6,0,0,4,0,12,9,8,0,0,0,0,0,F,Fabian,Orellana
1226,Vitorino Antunes,91,MALA,Defender,36,0,2,11,0,11,0,0,0,4,0,0,45,20,0,V,Vitorino,Antunes
1227,Inigo Martinez,91,RESO,Defender,35,2,0,12,0,10,0,0,0,1,0,0,50,27,0,I,Inigo,Martinez
1228,Diego Colotto,91,RCDE,Defender,30,4,1,7,0,5,0,7,1,0,0,0,40,16,0,D,Diego,Colotto
1229,Cristhian Stuani,90,RCDE,Forward,28,6,3,0,0,8,0,6,6,5,0,0,0,0,1,C,Cristhian,Stuani
1230,Roberto Trashorras,90,RAVA,Midfielder,36,1,7,0,0,7,0,1,1,4,0,1,0,0,0,R,Roberto,Trashorras
1231,Roque Santa Cruz,90,MALA,Forward,24,6,2,0,0,1,0,9,7,8,0,0,0,0,0,R,Roque,Cruz
1232,Ruben Castro,89,BETI,Forward,22,9,1,0,0,4,0,4,3,3,0,1,0,0,0,R,Ruben,Castro
1233,Roberto Torres,89,OSAS,Midfielder,25,5,4,0,0,6,0,9,8,12,0,0,0,0,0,R,Roberto,Torres
1234,Jonathan Viera,88,VALA,Midfielder,19,5,7,0,0,2,0,9,8,6,0,1,0,0,0,J,Jonathan,Viera
1235,Yacine Brahimi,88,,Forward,33,3,4,0,0,7,0,2,2,13,0,0,0,0,0,Y,Yacine,Brahimi
1236,Kiko Casilla,88,RCDE,Goalkeeper,37,0,0,9,0,0,1,0,0,0,0,0,47,19,0,K,Kiko,Casilla
1237,Mateo Musacchio,87,VIAL,Defender,32,1,1,9,0,3,0,1,0,1,0,0,38,15,1,M,Mateo,Musacchio
1238,Mikel Balenziaga,87,ATBI,Defender,31,0,0,8,3,4,0,1,0,5,0,0,29,9,0,M,Mikel,Balenziaga
1239,Vitolo,87,SEVI,Midfielder,25,4,6,0,0,5,0,6,4,12,0,0,0,0,0,V,Vitolo,Vitolo
1240,Rodri,87,,Forward,21,8,2,0,0,7,0,7,6,10,0,0,0,0,0,R,Rodri,Rodri
1241,Daniel Parejo,87,VALA,Midfielder,28,4,5,0,0,7,0,8,3,10,0,0,0,0,0,D,Daniel,Parejo
1242,Ignacio Camacho,86,MALA,Midfielder,27,6,1,0,0,7,0,9,6,3,0,0,0,0,0,I,Ignacio,Camacho
1243,Mikel Rico,86,ATBI,Midfielder,31,5,1,0,0,7,0,3,3,14,0,0,0,0,0,M,Mikel,Rico
1244,Roberto,86,,Goalkeeper,32,0,0,11,0,5,0,3,0,0,1,0,43,22,0,R,Roberto,Roberto
1245,Pedro Lopez,86,,Defender,28,1,1,10,4,9,1,5,4,5,0,0,36,18,0,P,Pedro,Lopez
1246,Suso,85,,Midfielder,26,3,7,0,0,7,1,9,7,11,0,0,0,0,0,S,Suso,Suso
1247,Antonio Rukavina,85,VALL,Defender,34,1,0,12,0,6,0,3,0,0,0,0,52,30,0,A,Antonio,Rukavina
1248,Damian Suarez,85,,Defender,30,1,1,11,0,11,0,0,0,0,0,1,30,11,1,D,Damian,Suarez
1249,Rafinha,84,RCCV,Midfielder,27,4,4,0,0,7,0,6,5,7,0,0,0,0,0,R,Rafinha,Rafinha
1250,Angel Lafita,83,,Midfielder,22,7,1,0,0,6,0,9,7,8,0,0,0,0,0,A,Angel,Lafita
1251,Fernando Soriano,83,,Midfielder,24,4,4,0,0,8,0,12,11,22,0,0,0,0,0,F,Fernando,Soriano
1252,Diego Alves,83,VALA,Goalkeeper,27,0,1,8,1,3,0,2,0,2,2,0,33,15,0,D,Diego,Alves
1253,Brayan Angulo,82,,Defender,33,0,1,10,1,6,0,4,1,1,0,0,47,24,0,B,Brayan,Angulo
1254,Jeremy Mathieu,82,VALA,Defender,32,3,0,8,0,7,0,1,0,2,0,0,46,22,0,J,Jeremy,Mathieu
1255,Jesus Gamez,82,MALA,Defender,28,0,2,10,0,9,0,0,0,2,0,0,29,11,0,J,Jesus,Gamez
1256,Mikel San Jose,81,ATBI,Defender,19,5,1,4,5,6,0,16,6,0,0,0,24,8,1,M,Mikel,Jose
1257,Allan Nyom,80,,Defender,34,0,2,10,1,9,0,3,0,10,0,0,50,27,0,A,Allan,Nyom
1258,Markel Bergara,80,RESO,Defender,32,1,3,6,3,4,0,4,0,6,0,0,47,24,0,M,Markel,Bergara
1259,Marc Bertran,80,OSAS,Defender,28,0,3,8,1,5,0,3,1,2,0,0,35,15,0,M,Marc,Bertran
1260,Federico Fazio,80,SEVI,Defender,27,2,1,8,0,8,0,1,0,2,0,0,30,11,0,F,Federico,Fazio
1261,Juan Bernat,80,VALA,Defender,26,1,2,8,1,2,0,9,6,1,0,0,44,21,0,J,Juan,Bernat
1262,Alex Lopez,80,RCCV,Midfielder,24,5,2,0,0,6,0,10,7,16,0,0,0,0,0,A,Alex,Lopez
1263,Luka Modric,80,MADR,Midfielder,29,1,6,0,0,6,0,6,5,8,0,0,0,0,0,L,Luka,Modric
1264,Emiiliano Armenteros,80,OSAS,Forward,27,4,3,0,0,5,0,2,2,11,0,0,0,0,0,E,Emiiliano,Armenteros
1265,Beto,79,SEVI,Goalkeeper,33,0,0,8,0,2,0,3,0,1,1,0,47,22,0,B,Beto,Beto
1266,Hector Moreno,79,RCDE,Defender,32,1,2,7,0,8,0,0,0,2,0,0,41,16,0,H,Hector,Moreno
1267,David Barral,79,,Forward,25,7,0,0,0,11,0,10,7,11,0,1,0,0,0,D,David,Barral
1268,Oscar De Marcos,79,ATBI,Midfielder,19,5,1,0,0,3,0,19,16,5,0,0,0,0,0,O,Oscar,Marcos
1269,Manu Herrera,79,,Goalkeeper,29,0,0,8,1,4,0,6,1,0,1,0,36,15,0,M,Manu,Herrera
1270,Cani,79,VIAL,Midfielder,24,3,6,0,0,4,0,2,2,8,0,0,0,0,0,C,Cani,Cani
1271,Jonathan Pereira,78,VIAL,Forward,15,4,5,0,0,2,0,23,15,13,0,0,0,0,0,J,Jonathan,Pereira
1272,Augusto Fernandez,78,RCCV,Midfielder,29,2,4,0,0,6,0,4,4,19,0,0,0,0,0,A,Augusto,Fernandez
1273,Andoni Iraola,78,ATBI,Midfielder,28,1,5,0,0,4,0,10,6,2,0,0,0,0,0,A,Andoni,Iraola
1274,Simao Sabrosa,78,RCDE,Midfielder,30,0,6,0,0,4,0,5,4,25,0,0,0,0,0,S,Simao,Sabrosa
1275,Andreau Fontas,78,RCCV,Defender,35,0,0,8,1,4,0,1,0,3,0,0,48,22,0,A,Andreau,Fontas
1276,Diego Castro,77,,Forward,27,1,6,0,0,3,0,6,5,10,0,1,0,0,0,D,Diego,Castro
1277,Coke,76,SEVI,Defender,23,3,1,7,0,5,0,14,2,1,0,0,31,13,0,C,Coke,Coke
1278,Jose Angel,76,RESO,Defender,22,1,5,9,0,5,0,6,0,1,0,0,32,19,0,J,Jose,Angel
1279,Jeison Murillo,75,,Defender,32,1,1,9,2,9,1,2,0,3,0,0,43,22,1,J,Jeison,Murillo
1280,Fran Rico,75,,Midfielder,28,2,5,0,0,8,0,7,4,2,0,1,0,0,0,F,Fran,Rico
1281,Francisco Portillo,75,MALA,Defender,18,3,1,4,6,1,0,16,6,9,0,0,26,12,0,F,Francisco,Portillo
1282,Yoel Rodriguez,75,RCCV,Goalkeeper,35,0,0,7,0,1,0,3,0,0,1,0,52,24,1,Y,Yoel,Rodriguez
1283,Xavi,75,BARC,Midfielder,26,3,2,0,0,0,0,7,4,13,0,1,0,0,0,X,Xavi,Xavi
1284,Ciprian Marica,74,,Forward,20,6,1,0,0,6,0,8,7,6,0,0,0,0,0,C,Ciprian,Marica
1285,Andreas Ivanschitz,74,,Midfielder,20,4,5,0,0,8,0,11,9,16,0,1,0,0,0,A,Andreas,Ivanschitz
1286,Javier Aquino,74,VIAL,Midfielder,18,2,5,0,0,1,0,14,14,8,0,0,0,0,0,J,Javier,Aquino
