,Players,Points,Clubs,Position,Start,Goals,A,CS,CS part,Yellow,Red,Sub,CO,Off,Pen SV,Pen M,Goals conceded,Conceded 1+,OG,FirstInitial,Firstname,Surname
855,Christian Schulz,43,H96,Defender,24,2,0,2,2,6,0,6,1,3,0,0,43,22,0,C,Christian,Schulz
856,Patrick Herrmann,43,MON1,Defender,5,3,1,1,4,0,0,14,13,4,0,0,23,10,0,P,Patrick,Herrmann
857,Alfredo Morales,43,,Midfielder,18,1,1,0,0,7,0,10,6,4,0,0,0,0,0,A,Alfredo,Morales
858,Robert Bauer,42,,Midfielder,18,1,0,0,0,5,0,11,6,2,0,0,0,0,0,R,Robert,Bauer
859,Leon Balogun,42,,Defender,17,1,0,4,1,5,0,8,4,2,0,0,30,14,0,L,Leon,Balogun
860,Yuya Osako,42,FCK1,Forward,14,1,0,0,0,2,0,14,11,6,0,0,0,0,0,Y,Yuya,Osako
861,Florian Klein,41,VFB,Midfielder,17,0,2,0,0,4,0,12,5,2,0,0,0,0,0,F,Florian,Klein
862,Markus Suttner,41,,Defender,15,0,0,4,1,2,0,11,3,3,0,0,21,8,0,M,Markus,Suttner
863,Romain Bregerie,41,,Defender,12,0,0,2,6,3,1,21,10,2,0,0,21,7,0,R,Romain,Bregerie
864,Kevin Vogt,41,FCK1,Midfielder,17,0,2,0,0,5,0,13,6,8,0,0,0,0,0,K,Kevin,Vogt
865,Joshua Kimmich,41,BM1,Midfielder,15,0,2,0,0,3,0,17,8,2,0,0,0,0,0,J,Joshua,Kimmich
866,Dario Lezcano,41,,Forward,15,2,1,0,0,4,0,2,2,12,0,0,0,0,0,D,Dario,Lezcano
867,Jan Rosenthal,41,,Midfielder,17,0,1,0,0,2,0,7,6,15,0,0,0,0,0,J,Jan,Rosenthal
868,Dennis Aogo,41,SCH4,Defender,20,0,1,4,0,4,0,7,3,0,0,0,36,17,0,D,Dennis,Aogo
869,Sead Kolasinac,40,SCH4,Midfielder,18,1,0,0,0,5,0,15,4,3,0,0,0,0,0,S,Sead,Kolasinac
870,Przemyslaw Tyton,40,VFB,Goalkeeper,30,0,0,4,0,1,1,2,0,0,1,0,63,37,0,P,Przemyslaw,Tyton
871,Franck Ribery,40,BM1,Midfielder,6,2,4,0,0,1,0,8,7,1,0,0,0,0,0,F,Franck,Ribery
872,Santiago Garcia,40,WB1,Defender,29,0,3,1,1,9,0,1,0,10,0,0,51,24,0,S,Santiago,Garcia
873,Gaetan Bussmann,40,,Defender,13,1,0,4,0,3,0,8,0,0,0,0,13,4,0,G,Gaetan,Bussmann
874,Sven Schipplock,40,HSV,Forward,10,0,4,0,0,3,0,19,11,6,0,0,0,0,0,S,Sven,Schipplock
875,Edgar Prib,39,H96,Midfielder,16,0,2,0,0,3,0,9,4,7,0,0,0,0,0,E,Edgar,Prib
876,Felix Wiedwald,39,WB1,Goalkeeper,34,0,0,2,0,4,0,0,0,0,0,0,65,33,0,F,Felix,Wiedwald
877,Niko Bungert,39,,Forward,20,0,0,0,0,2,0,6,1,2,0,0,0,0,0,N,Niko,Bungert
878,Stefan Lex,38,,Midfielder,9,2,0,0,0,2,0,18,12,6,0,0,0,0,0,S,Stefan,Lex
879,Diego Benaglio,38,VFL,Goalkeeper,21,0,0,5,0,1,0,2,0,0,0,0,39,23,0,D,Diego,Benaglio
880,Martin Harnik,38,VFB,Midfielder,11,2,0,0,0,2,0,10,8,5,0,0,0,0,0,M,Martin,Harnik
881,Emiliano Insua,37,VFB,Defender,33,0,1,4,0,5,0,0,0,3,0,0,72,43,0,E,Emiliano,Insua
882,Leon Andreasen,37,H96,Midfielder,13,2,1,0,0,4,0,3,2,6,0,0,0,0,0,L,Leon,Andreasen
883,Stefan Reinartz,37,EF,Defender,14,1,1,2,2,2,0,2,1,2,0,0,21,10,0,S,Stefan,Reinartz
884,Yanni Regasel,36,HB1,Defender,14,0,0,4,1,1,0,8,2,1,0,0,22,11,0,Y,Yanni,Regasel
885,Pierre Bengtsson,36,,Defender,14,0,0,4,0,1,0,11,2,2,0,0,21,9,0,P,Pierre,Bengtsson
886,Alexander Baumjohann,36,HB1,Midfielder,1,1,2,0,0,0,0,30,23,1,0,0,0,0,0,A,Alexander,Baumjohann
887,Andre Ramalho,36,BL1,Defender,11,0,0,5,1,5,0,22,8,0,0,0,24,11,0,A,Andre,Ramalho
888,Jaroslav Drobny,36,HSV,Goalkeeper,9,0,1,4,0,1,0,21,1,0,1,0,12,6,0,J,Jaroslav,Drobny
889,Pierre-Emile Hojbjerg,36,BM1,Midfielder,13,0,1,0,0,3,0,17,10,4,0,0,0,0,0,P,Pierre-Emile,Hojbjerg
890,Josip Drmic,36,MON1,Forward,9,2,0,0,0,2,0,16,10,5,0,0,0,0,0,J,Josip,Drmic
891,Fabian Schar,36,,Defender,20,1,0,3,1,3,0,13,4,4,0,0,41,21,1,F,Fabian,Schar
892,Alessandro Schopf,35,SCH4,Midfielder,5,3,1,0,0,1,0,11,8,4,0,0,0,0,0,A,Alessandro,Schopf
893,Valentin Stocker,35,HB1,Midfielder,10,1,0,0,0,2,0,23,12,8,0,0,0,0,0,V,Valentin,Stocker
894,Szabolcs Huszti,35,EF,Midfielder,14,1,2,0,0,5,0,1,1,5,0,0,0,0,0,S,Szabolcs,Huszti
895,Julian Korb,35,MON1,Midfielder,14,1,1,0,0,4,0,18,3,5,0,0,0,0,0,J,Julian,Korb
896,Younes Belhanda,34,SCH4,Midfielder,8,2,1,0,0,2,0,9,7,4,0,0,0,0,0,Y,Younes,Belhanda
897,Florian Jungwirth,34,,Midfielder,16,0,1,0,0,4,0,18,3,0,0,0,0,0,0,F,Florian,Jungwirth
898,Hiroki Sakai,34,H96,Defender,25,1,0,1,1,1,0,3,1,0,0,0,51,27,0,H,Hiroki,Sakai
899,Pawel Olkowski,34,FCK1,Defender,13,0,0,2,2,1,0,18,6,7,0,0,24,9,0,P,Pawel,Olkowski
900,Fabien Frei,34,,Midfielder,11,0,2,0,0,1,0,9,7,4,0,0,0,0,0,F,Fabien,Frei
901,Marcelo,33,H96,Defender,19,1,0,3,0,4,0,0,0,0,0,0,34,18,0,M,Marcelo,Marcelo
902,Jeremy Toljan,33,,Defender,16,1,0,2,1,0,0,14,2,0,0,0,28,13,1,J,Jeremy,Toljan
903,Tin Jedvaj,33,BL1,Defender,11,0,0,4,3,6,0,5,4,5,0,0,17,9,0,T,Tin,Jedvaj
904,Artem Kravets,32,VFB,Midfielder,6,1,2,0,0,1,0,11,10,3,0,0,0,0,0,A,Artem,Kravets
905,Slobodan Rajkovic,32,,Defender,13,1,1,2,1,4,0,10,3,1,0,0,24,11,0,S,Slobodan,Rajkovic
906,Peter Pekarik,32,HB1,Defender,12,0,1,3,1,1,0,8,0,1,0,0,16,8,0,P,Peter,Pekarik
907,Alexsandar Ignjovski,32,EF,Midfielder,12,0,2,0,0,3,0,14,5,2,0,0,0,0,0,A,Alexsandar,Ignjovski
908,Sven Bender,32,BD1,Midfielder,14,0,0,0,0,1,0,13,5,3,0,0,0,0,0,S,Sven,Bender
909,Tolga Cigerci,32,HB1,Midfielder,13,0,1,0,0,2,0,15,5,10,0,0,0,0,0,T,Tolga,Cigerci
910,Almog Cohen,32,,Midfielder,8,0,2,0,0,2,0,17,12,6,0,0,0,0,0,A,Almog,Cohen
911,Pirmin Schwegler,32,,Midfielder,16,0,0,0,0,5,0,6,5,6,0,0,0,0,0,P,Pirmin,Schwegler
912,Jens Hegeler,32,HB1,Defender,3,0,1,0,9,1,0,29,13,3,0,0,14,7,0,J,Jens,Hegeler
913,Felix Klaus,31,H96,Midfielder,9,1,0,0,0,1,0,14,9,9,0,0,0,0,0,F,Felix,Klaus
914,Daniel Ginczek,31,VFB,Forward,7,3,1,0,0,1,0,0,0,0,0,0,0,0,0,D,Daniel,Ginczek
915,Markus Feulner,31,,Midfielder,11,1,0,0,0,5,0,17,9,2,0,0,0,0,0,M,Markus,Feulner
916,Max Christiansen,31,,Midfielder,12,0,1,0,0,3,0,17,7,6,0,0,0,0,0,M,Max,Christiansen
917,Jin-Su Kim,30,,Defender,14,0,0,4,0,3,0,8,1,1,0,0,23,12,0,J,Jin-Su,Kim
918,Holger Badstuber,30,BM1,Defender,5,0,0,3,3,0,0,4,2,1,0,0,1,0,0,H,Holger,Badstuber
919,Artjoms Rudnevs,29,HSV,Midfielder,6,2,1,0,0,1,0,6,5,4,0,0,0,0,0,A,Artjoms,Rudnevs
920,Daniel Schwaab,29,VFB,Defender,26,0,1,3,1,3,0,8,3,1,0,0,65,40,0,D,Daniel,Schwaab
921,Ermin Bicakcic,29,,Defender,18,0,0,2,1,3,0,12,3,2,0,0,35,17,0,E,Ermin,Bicakcic
922,Georg Niedermeier,29,VFB,Defender,16,3,1,2,0,5,0,9,2,1,0,0,36,20,2,G,Georg,Niedermeier
923,Fabian Holland,29,,Defender,15,0,0,4,1,5,0,9,2,3,0,0,28,16,0,F,Fabian,Holland
924,Kyriakos Papadopoulos,29,BL1,Defender,10,0,0,3,3,4,1,10,6,1,0,0,18,8,0,K,Kyriakos,Papadopoulos
925,Jonas Hofmann,29,BD1,Midfielder,6,1,1,0,0,0,0,26,9,5,0,0,0,0,0,J,Jonas,Hofmann
926,Sascha Riether,29,SCH4,Defender,14,0,0,4,0,3,0,19,3,0,0,0,25,12,1,S,Sascha,Riether
927,Gideon Jung,28,HSV,Midfielder,13,0,0,0,0,4,0,13,6,3,0,0,0,0,0,G,Gideon,Jung
928,Mergim Mavraj,28,FCK1,Defender,11,0,0,2,0,1,0,3,1,0,0,0,12,2,0,M,Mergim,Mavraj
929,Toni Sunjic,27,VFB,Defender,17,1,0,3,0,6,0,11,2,4,0,0,36,20,0,T,Toni,Sunjic
930,Steven Zuber,27,,Forward,6,2,0,0,0,1,0,16,6,3,0,0,0,0,0,S,Steven,Zuber
931,Benedikt Howedes,27,SCH4,Defender,10,1,0,1,3,4,0,6,5,1,0,0,20,9,0,B,Benedikt,Howedes
932,Lars Bender,27,BL1,Midfielder,11,1,1,0,0,3,0,0,0,4,0,0,0,0,0,L,Lars,Bender
933,Adam Szalai,27,,Forward,7,0,2,0,0,2,0,11,9,1,0,0,0,0,0,A,Adam,Szalai
934,Dong-Won Ji,26,,Forward,7,0,0,0,0,2,0,17,14,4,0,0,0,0,0,D,Dong-Won,Ji
935,Gyorgy Garics,26,,Defender,20,0,0,4,0,8,0,8,1,1,0,0,37,20,1,G,Gyorgy,Garics
936,Papy Mison Djilobodji,26,WB1,Defender,14,2,1,2,0,6,0,0,0,0,0,0,26,14,1,P,Papy,Djilobodji
937,Filip Mladenovic,26,FCK1,Defender,10,0,2,1,0,1,0,7,4,6,0,0,20,7,0,F,Filip,Mladenovic
938,Jan-Ingwer Callsen-Braker,26,,Defender,7,1,0,3,1,1,0,8,2,0,0,0,13,8,0,J,Jan-Ingwer,Callsen-Braker
939,Uffe Bech,26,H96,Midfielder,8,1,1,0,0,1,0,4,3,5,0,0,0,0,0,U,Uffe,Bech
940,Milos Jojic,25,FCK1,Midfielder,2,2,0,0,0,2,0,28,13,2,0,0,0,0,0,M,Milos,Jojic
941,Sebastian Rode,25,BM1,Midfielder,3,1,1,0,0,1,0,24,12,1,0,0,0,0,0,S,Sebastian,Rode
942,Nicklas Bendtner,25,VFL,Forward,4,2,0,0,0,2,0,13,9,4,0,0,0,0,0,N,Nicklas,Bendtner
943,Phillip Bargfrede,25,WB1,Midfielder,14,0,1,0,0,3,1,0,0,2,0,0,0,0,0,P,Phillip,Bargfrede
944,Marco Fabian,25,EF,Midfielder,9,0,2,0,0,1,0,5,2,4,0,0,0,0,0,M,Marco,Fabian
945,Jeffrey Gouweleeuw,25,,Defender,11,0,0,4,0,2,1,3,0,0,0,0,15,8,0,J,Jeffrey,Gouweleeuw
946,Charles Aranguiz,24,BL1,Midfielder,5,2,1,0,0,1,0,3,2,0,0,0,0,0,0,C,Charles,Aranguiz
947,Marco Sailer,24,,Forward,3,1,1,0,0,1,0,20,11,2,0,0,0,0,0,M,Marco,Sailer
948,Robin Knoche,24,VFL,Midfielder,9,1,0,0,0,1,0,14,2,1,0,0,0,0,0,R,Robin,Knoche
949,Dominik Stroh-Engel,24,,Forward,6,0,1,0,0,0,0,20,9,5,0,0,0,0,0,D,Dominik,Stroh-Engel
950,Slobodan Medojevic,24,EF,Midfielder,6,1,0,0,0,1,0,15,8,2,0,0,0,0,0,S,Slobodan,Medojevic
951,Neven Subotic,23,BD1,Defender,5,0,0,3,1,2,0,11,1,0,0,0,2,0,0,N,Neven,Subotic
952,Roberto Hilbert,23,BL1,Midfielder,9,0,1,0,0,1,0,5,3,4,0,0,0,0,0,R,Roberto,Hilbert
953,Philipp Hosiner,22,FCK1,Forward,4,1,0,0,0,2,0,27,11,2,0,0,0,0,0,P,Philipp,Hosiner
954,Oliver Sorg,22,H96,Defender,19,0,0,2,1,4,0,5,1,4,0,0,40,23,0,O,Oliver,Sorg
955,Christian Pulisic,22,BD1,Midfielder,4,2,0,0,0,1,0,7,5,3,0,0,0,0,0,C,Christian,Pulisic
956,Anis Ben Hatira,22,HB1,Midfielder,7,1,1,0,0,2,0,5,2,5,0,0,0,0,0,A,Anis,Hatira
957,Albin Ekdal,21,HSV,Midfielder,14,0,0,0,0,4,0,3,0,5,0,0,0,0,1,A,Albin,Ekdal
958,Aron Johannsson,21,WB1,Forward,5,2,0,0,0,0,0,1,1,5,0,0,0,0,0,A,Aron,Johannsson
959,Allan Saint-Maximin,21,H96,Forward,1,1,0,0,0,1,0,21,15,1,0,0,0,0,0,A,Allan,Saint-Maximin
960,Philipp Ochs,21,,Forward,6,0,1,0,0,0,0,7,6,5,0,0,0,0,0,P,Philipp,Ochs
961,Timm Klose,21,VFL,Defender,7,1,0,1,1,1,0,10,1,0,0,0,10,4,0,T,Timm,Klose
962,Tobias Werner,21,,Midfielder,7,0,1,0,0,2,0,15,6,3,0,0,0,0,0,T,Tobias,Werner
963,Nuri Sahin,20,BD1,Midfielder,6,0,2,0,0,1,0,6,3,3,0,0,0,0,0,N,Nuri,Sahin
964,Karim Onisiwo,19,,Forward,3,1,1,0,0,1,0,6,6,0,0,0,0,0,0,K,Karim,Onisiwo
965,Jan Moravek,19,,Midfielder,3,1,0,0,0,0,0,10,8,3,0,0,0,0,0,J,Jan,Moravek
966,Sambou Yatabare,19,WB1,Midfielder,6,1,1,0,0,3,0,2,2,5,0,0,0,0,0,S,Sambou,Yatabare
967,Kevin Kuranyi,19,,Forward,5,0,0,0,0,0,0,13,9,4,0,0,0,0,0,K,Kevin,Kuranyi
968,Noah-Joel Sarenren-Bazee,18,H96,Forward,5,0,3,0,0,1,0,0,0,4,0,0,0,0,0,N,Noah-Joel,Sarenren-Bazee
969,Sebastian Jung,18,VFL,Forward,5,0,1,0,0,1,0,13,6,0,0,0,0,0,0,S,Sebastian,Jung
970,Alex Galvez,17,WB1,Defender,15,1,0,0,1,3,0,16,6,4,0,0,40,20,1,A,Alex,Galvez
971,Waldemar Anton,17,H96,Defender,6,1,0,1,1,2,0,14,2,1,0,0,12,6,0,W,Waldemar,Anton
972,Iver Fossum,17,H96,Midfielder,8,0,0,0,0,0,0,4,1,4,0,0,0,0,0,I,Iver,Fossum
973,Alvaro Dominguez,17,MON1,Defender,5,0,0,2,0,1,0,1,1,0,0,0,5,1,0,A,Alvaro,Dominguez
974,Constant Djakpa,16,EF,Defender,8,0,0,2,1,2,0,17,4,1,0,0,21,12,0,C,Constant,Djakpa
975,Johannes van den Bergh,16,HB1,Midfielder,1,0,1,0,0,1,0,23,12,1,0,0,0,0,0,J,Johannes,Bergh
976,Sebastian Boenisch,16,BL1,Defender,7,1,0,2,0,1,1,12,1,1,0,0,14,8,0,S,Sebastian,Boenisch
977,Benjamin Henrichs,16,BL1,Midfielder,5,0,1,0,0,1,0,9,4,0,0,0,0,0,0,B,Benjamin,Henrichs
978,Hugo Almeida,16,H96,Forward,5,1,0,0,0,1,0,2,2,0,0,0,0,0,0,H,Hugo,Almeida
979,Charlison Benschop,16,H96,Forward,2,1,0,0,0,0,0,8,7,2,0,0,0,0,0,C,Charlison,Benschop
980,Jiloan Hamad,15,,Midfielder,4,1,0,0,0,1,0,5,3,4,0,0,0,0,0,J,Jiloan,Hamad
981,Marvin Schulz,15,MON1,Midfielder,4,0,1,0,0,0,0,15,4,0,0,0,0,0,0,M,Marvin,Schulz
982,Mevlut Erding,15,H96,Forward,3,0,1,0,0,0,0,10,8,3,0,1,0,0,0,M,Mevlut,Erding
983,Alexander Milosevic,15,H96,Defender,10,0,0,1,0,1,0,1,0,2,0,0,17,8,0,A,Alexander,Milosevic
984,Luca Waldschmidt,15,EF,Forward,0,0,1,0,0,0,0,29,12,1,0,0,0,0,0,L,Luca,Waldschmidt
985,Junior Diaz,14,,Defender,9,0,0,1,1,2,0,16,3,2,0,0,21,11,0,J,Junior,Diaz
986,Alexander Hack,14,,Defender,7,0,0,1,0,1,0,11,0,0,0,0,9,3,0,A,Alexander,Hack
987,Dusan Svento,14,FCK1,Midfielder,2,1,0,0,0,0,0,20,5,2,0,0,0,0,0,D,Dusan,Svento
988,Tarik Elyounoussi,14,,Forward,5,0,1,0,0,0,0,8,1,2,0,0,0,0,0,T,Tarik,Elyounoussi
989,Suat Serdar,14,,Midfielder,2,0,0,0,0,0,0,16,10,2,0,0,0,0,0,S,Suat,Serdar
990,Moritz Leitner,14,BD1,Midfielder,2,0,1,0,0,0,0,15,7,1,0,0,0,0,0,M,Moritz,Leitner
991,Joo Ho Park,14,,Defender,5,0,0,1,0,0,0,12,1,2,0,0,6,1,0,J,Joo,Park
992,Elias Kachunga,13,,Forward,3,0,0,0,0,0,0,14,7,3,0,0,0,0,0,E,Elias,Kachunga
993,Tim Matavz,13,,Forward,3,0,0,0,0,1,0,11,8,0,0,0,0,0,0,T,Tim,Matavz
994,Kostas Stafylidis,13,,Defender,8,1,0,1,0,2,0,11,3,2,0,0,23,13,0,K,Kostas,Stafylidis
995,Vladen Yurchenko,13,BL1,Midfielder,3,1,0,0,0,2,0,16,4,3,0,0,0,0,0,V,Vladen,Yurchenko
996,Timothy Chandler,13,EF,Midfielder,5,0,0,0,0,4,0,10,7,1,0,0,0,0,0,T,Timothy,Chandler
997,Sandro Sirigu,13,,Defender,1,0,2,0,2,0,0,11,5,1,0,0,8,4,0,S,Sandro,Sirigu
998,Andre Hoffman,13,H96,Midfielder,7,0,0,0,0,2,0,7,1,3,0,0,0,0,0,A,Andre,Hoffman
999,Marcelo Diaz,13,HSV,Midfielder,4,0,0,0,0,1,0,12,6,2,0,0,0,0,0,M,Marcelo,Diaz
1000,Jan Kliment,12,VFB,Midfielder,0,1,0,0,0,1,0,18,8,0,0,0,0,0,0,J,Jan,Kliment
1001,Roel Brouwers,12,MON1,Defender,3,0,0,0,3,0,0,22,5,1,0,0,10,5,0,R,Roel,Brouwers
1002,Kevin Grosskreutz,12,VFB,Midfielder,9,0,0,0,0,3,0,1,0,0,0,0,0,0,1,K,Kevin,Grosskreutz
1003,Robbie Kruse,12,BL1,Midfielder,2,0,0,0,0,2,0,17,10,1,0,0,0,0,0,R,Robbie,Kruse
1004,Thomas Kraft,12,HB1,Goalkeeper,6,0,0,1,0,0,0,11,0,1,0,0,9,4,0,T,Thomas,Kraft
1005,Tobias Sippel,12,MON1,Goalkeeper,2,0,0,2,0,0,0,31,0,0,0,0,0,0,0,T,Tobias,Sippel
1006,Daniel Opare,12,,Defender,4,0,0,2,0,2,0,1,0,0,0,0,4,2,0,D,Daniel,Opare
1007,Bruno Henrique,11,VFL,Forward,2,0,1,0,0,1,0,8,5,1,0,0,0,0,0,B,Bruno,Henrique
1008,Christoph Moritz,11,,Midfielder,3,0,0,0,0,0,0,24,5,2,0,0,0,0,0,C,Christoph,Moritz
1009,Timo Baumgartl,11,VFB,Defender,17,0,0,2,0,3,0,7,2,1,0,0,44,27,1,T,Timo,Baumgartl
1010,Florian Niederlechner,11,,Forward,1,0,0,0,0,2,0,15,11,1,0,0,0,0,0,F,Florian,Niederlechner
1011,Assani Lukimya-Mulongoti,11,WB1,Defender,10,0,0,0,0,3,0,7,2,0,0,0,20,8,0,A,Assani,Lukimya-Mulongoti
1012,Tony Jantschke,11,MON1,Defender,8,0,0,0,2,2,0,6,4,2,0,0,21,11,0,T,Tony,Jantschke
1013,Christoph Janker,11,,Defender,2,0,0,0,4,2,0,25,9,2,0,0,15,8,0,C,Christoph,Janker
1014,Felix Platte,11,SCH4,Forward,1,0,0,0,0,2,0,15,11,0,0,0,0,0,0,F,Felix,Platte
1015,Hotaru Yamaguchi,11,H96,Midfielder,6,0,0,0,0,1,0,4,0,3,0,0,0,0,0,H,Hotaru,Yamaguchi
1016,Melvyn Lorenzen,10,WB1,Forward,1,0,0,0,0,0,0,14,8,1,0,0,0,0,0,M,Melvyn,Lorenzen
1017,Mijat Gacinovic,10,EF,Midfielder,4,0,0,0,0,1,0,10,3,4,0,0,0,0,0,M,Mijat,Gacinovic
1018,Marlon Frey,10,BL1,Midfielder,2,0,0,0,0,1,0,23,7,2,0,0,0,0,0,M,Marlon,Frey
1019,Orjan Nyland,10,,Goalkeeper,6,0,0,0,0,0,0,28,0,0,1,0,13,7,0,O,Orjan,Nyland
1020,Serdar Tasci,9,BM1,Defender,3,0,0,1,0,1,0,7,0,2,0,0,2,0,0,S,Serdar,Tasci
1021,Ivan Perisic,9,VFL,Midfielder,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,I,Ivan,Perisic
1022,Adnan Januzaj,9,BD1,Midfielder,0,0,1,0,0,0,0,11,6,0,0,0,0,0,0,A,Adnan,Januzaj
1023,Ivica Olic,9,HSV,Forward,0,0,0,0,0,0,0,17,9,0,0,0,0,0,0,I,Ivica,Olic
1024,Maximillian Eggestein,9,WB1,Midfielder,2,0,0,0,0,0,0,19,5,2,0,0,0,0,0,M,Maximillian,Eggestein
1025,Lukas Frode,9,WB1,Midfielder,1,0,0,0,0,0,0,19,7,0,0,0,0,0,0,L,Lukas,Frode
1026,Sonny Kittel,9,EF,Midfielder,1,0,0,0,0,0,0,9,7,1,0,0,0,0,0,S,Sonny,Kittel
1027,Borys Tashchy,9,VFB,Midfielder,0,0,0,0,0,0,0,15,9,0,0,0,0,0,0,B,Borys,Tashchy
1028,Martin Hinteregger,9,MON1,Defender,6,0,0,1,1,0,0,8,4,1,0,0,15,7,2,M,Martin,Hinteregger
1029,Johannes Flum,9,EF,Midfielder,1,0,1,0,0,0,0,12,4,0,0,0,0,0,0,J,Johannes,Flum
1030,Branimir Hrgota,9,MON1,Forward,0,0,0,0,0,0,0,18,9,0,0,0,0,0,0,B,Branimir,Hrgota
1031,Gonzalo Jara,9,,Defender,5,0,0,1,0,1,0,5,1,1,0,0,10,5,0,G,Gonzalo,Jara
1032,Ceyhun Gulselam,8,H96,Defender,9,0,1,0,2,8,0,17,4,2,0,0,24,13,0,C,Ceyhun,Gulselam
1033,Ulisses Garcia,8,WB1,Defender,7,0,0,0,0,3,0,12,4,3,0,0,18,7,0,U,Ulisses,Garcia
1034,Felix Kroos,8,WB1,Midfielder,2,0,0,0,0,0,0,12,6,2,0,1,0,0,0,F,Felix,Kroos
1035,Julian Schieber,8,HB1,Forward,0,0,1,0,0,1,0,7,6,0,0,0,0,0,0,J,Julian,Schieber
1036,Piotr Trochowski,8,,Midfielder,2,0,0,0,0,0,0,13,4,2,0,0,0,0,0,P,Piotr,Trochowski
1037,Maximillan Mittelstadt,8,HB1,Defender,2,0,1,0,1,0,0,11,1,0,0,0,4,2,0,M,Maximillan,Mittelstadt
1038,Laszlo Kleinheisler,7,WB1,Midfielder,1,0,0,0,0,0,0,14,5,1,0,0,0,0,0,L,Laszlo,Kleinheisler
1039,Adam Hlousek,7,VFB,Forward,4,0,0,0,0,1,0,13,3,0,0,0,0,0,1,A,Adam,Hlousek
1040,Nabil Bahoui,7,HSV,Midfielder,2,0,0,0,0,1,0,11,4,2,0,0,0,0,0,N,Nabil,Bahoui
1041,Roman Weidenfeller,6,BD1,Goalkeeper,1,0,0,1,0,0,0,33,0,0,0,0,0,0,0,R,Roman,Weidenfeller
1042,Vaclav Kadlec,6,EF,Forward,2,0,0,0,0,1,0,10,3,2,0,0,0,0,0,V,Vaclav,Kadlec
1043,Fynn Arkenberg,6,H96,Defender,2,0,0,1,0,0,0,0,0,0,0,0,3,2,0,F,Fynn,Arkenberg
1044,Arianit Ferati,6,VFB,Midfielder,0,0,1,0,0,0,0,9,3,1,0,0,0,0,0,A,Arianit,Ferati
1045,Marco Hoger,6,SCH4,Midfielder,3,0,0,0,0,2,0,5,2,3,0,0,0,0,0,M,Marco,Hoger
1046,Paul Seguin,6,VFL,Midfielder,2,0,0,0,0,0,0,6,2,1,0,0,0,0,0,P,Paul,Seguin
1047,Marcel Hartel,6,FCK1,Midfielder,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,M,Marcel,Hartel
1048,Valmir Sulejmani,5,H96,Forward,1,0,0,0,0,0,0,3,3,1,0,0,0,0,0,V,Valmir,Sulejmani
1049,Felix Passlack,5,BD1,Midfielder,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,F,Felix,Passlack
1050,Felipe,5,H96,Defender,1,0,0,0,3,2,0,16,7,0,0,0,10,5,1,F,Felipe,Felipe
1051,Jens Grahl,5,,Goalkeeper,2,0,0,1,0,0,0,28,0,0,0,0,4,3,0,J,Jens,Grahl
1052,Konstantin Engel,5,,Defender,2,0,0,1,1,2,0,13,2,1,0,0,7,5,0,K,Konstantin,Engel
1053,Matthias Zimmermann,4,VFB,Midfielder,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,M,Matthias,Zimmermann
1054,Marvin Friedrich,4,SCH4,Defender,0,0,0,0,1,0,0,14,2,0,0,0,1,0,0,M,Marvin,Friedrich
1055,Sascha Molders,4,,Forward,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,S,Sascha,Molders
1056,Tomas Pekhart,4,,Forward,1,0,0,0,0,1,0,7,3,1,0,0,0,0,0,T,Tomas,Pekhart
1057,Maurice Multhaup,4,,Midfielder,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,M,Maurice,Multhaup
1058,Leandro Putaro,4,VFL,Forward,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0,L,Leandro,Putaro
1059,Matija Nastasic,4,SCH4,Defender,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,M,Matija,Nastasic
1060,Martin Stranzl,3,MON1,Defender,2,0,0,0,0,0,0,3,2,1,0,0,7,3,0,M,Martin,Stranzl
1061,Thilio Kehrer,3,SCH4,Defender,0,0,0,0,1,0,0,6,1,0,0,0,0,0,0,T,Thilio,Kehrer
1062,Carlos Gruezo,3,VFB,Midfielder,1,0,0,0,0,0,0,7,1,1,0,0,0,0,0,C,Carlos,Gruezo
1063,Marius Wolf,3,H96,Forward,2,0,0,0,0,1,0,1,0,2,0,0,0,0,0,M,Marius,Wolf
1064,Roy Beerens,3,HB1,Forward,2,0,0,0,0,1,0,9,0,1,0,0,0,0,0,R,Roy,Beerens
1065,Kaan Ayhan,3,SCH4,Midfielder,1,0,0,0,0,1,0,24,2,1,0,0,0,0,0,K,Kaan,Ayhan
1066,Kevin De Bruyne,3,VFL,Midfielder,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,K,Kevin,Bruyne
1067,Zoltan Stieber,2,HSV,Midfielder,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,Z,Zoltan,Stieber
1068,David Kinsombi,2,EF,Defender,1,0,0,0,1,0,0,4,1,0,0,0,4,3,0,D,David,Kinsombi
1069,Philipp Klement,2,,Midfielder,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,P,Philipp,Klement
