,Players,Points,Clubs,Position,Start,Goals,A,CS,CS part,Yellow,Red,Sub,CO,Off,Pen SV,Pen M,Goals conceded,Conceded 1+,OG,FirstInitial,Firstname,Surname
1076,Andre Fomitschow,1,,Midfielder,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,A,Andre,Fomitschow
1077,Nejmeddin Daghfous,1,,Forward,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,N,Nejmeddin,Daghfous
1078,Robin Szarka,1,,Defender,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,R,Robin,Szarka
1079,Deniz Kadah,1,H96,Forward,0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,D,Deniz,Kadah
1080,Patrick Schorr,1,,Defender,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,P,Patrick,Schorr
1081,Tim Albutat,1,SCF,Midfielder,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,T,Tim,Albutat
1082,Dawda Bah,0,,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,D,Dawda,Bah
1083,Niklas Sule,0,,Defender,1,0,0,0,0,0,0,1,1,1,0,0,5,3,0,N,Niklas,Sule
1084,Denis Thomalla,0,,Forward,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,D,Denis,Thomalla
1085,Niko Giesselmann,0,H96,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,N,Niko,Giesselmann
1086,Christian Weber,0,,Defender,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,C,Christian,Weber
1087,Chris,0,,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C,Chris,Chris
1088,Marwin Hitz,0,VFL,Goalkeeper,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,M,Marwin,Hitz
1089,Filip Malbasic,0,,Midfielder,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,F,Filip,Malbasic
1090,Sandro Wagner,0,WB1,Forward,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,S,Sandro,Wagner
1091,Matthias Strohmaier,0,,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M,Matthias,Strohmaier
1092,Philipp Klement,0,FCN,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,P,Philipp,Klement
1093,Julian Korb,0,MON1,Midfielder,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,J,Julian,Korb
1094,Christoph Metzelder,0,SCH4,Defender,1,0,0,0,0,0,0,15,3,0,0,0,9,5,0,C,Christoph,Metzelder
1095,Raphael Wolf,0,WB1,Goalkeeper,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,R,Raphael,Wolf
1096,Ali Gokdemir,0,H96,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,Ali,Gokdemir
1097,Ralf Fahrmann,0,SCH4,Goalkeeper,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,R,Ralf,Fahrmann
1098,Alexander Stephan,0,FCN,Goalkeeper,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,A,Alexander,Stephan
1099,Rani Khedira,0,VFB,Midfielder,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,R,Rani,Khedira
1100,Andre Weis,0,VFB,Goalkeeper,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,A,Andre,Weis
1101,Sven Neuhaus,0,HSV,Goalkeeper,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,S,Sven,Neuhaus
1102,Aykut Ozer,0,EF,Goalkeeper,0,0,0,0,0,0,0,7,1,0,0,0,2,1,0,A,Aykut,Ozer
1103,Marcel Halstenberg,0,BD1,Defender,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,M,Marcel,Halstenberg
1104,Dennis Erdmann,0,SCH4,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,D,Dennis,Erdmann
1105,Koray Gunter,0,BD1,Defender,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,K,Koray,Gunter
1106,Ioannis Gelios,0,,Goalkeeper,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,I,Ioannis,Gelios
1107,Mitchell Weiser,0,BM1,Midfielder,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,M,Mitchell,Weiser
1108,Jannik Lohden,0,H96,Defender,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,J,Jannik,Lohden
1109,Sebastian Gartner,0,FCN,Midfielder,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,S,Sebastian,Gartner
1110,Christian Norgaard,0,HSV,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C,Christian,Norgaard
1111,Evans Nyarko,0,,Defender,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,E,Evans,Nyarko
1112,Roussel Ngankam,0,FCN,Forward,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,R,Roussel,Ngankam
1113,Daniel Batz,0,SCF,Goalkeeper,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,D,Daniel,Batz
1114,Benjamin Uphoff,0,FCN,Goalkeeper,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,B,Benjamin,Uphoff
1115,Chris Lowe,0,BD1,Defender,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,C,Chris,Lowe
1116,Zlatan Alomerovic,0,BD1,Goalkeeper,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Z,Zlatan,Alomerovic
1117,Richard Strebinger,0,WB1,Goalkeeper,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,R,Richard,Strebinger
1118,Nico Brandenburger,0,MON1,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,N,Nico,Brandenburger
1119,Alexander Schwolow,0,SCF,Goalkeeper,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,A,Alexander,Schwolow
1120,Vassilios Pliatsikas,0,SCH4,Midfielder,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,V,Vassilios,Pliatsikas
1121,Marvin Bakalorz,0,BD1,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M,Marvin,Bakalorz
1122,Hendrick Zuck,0,SCF,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,H,Hendrick,Zuck
1123,Christoph Hemlein,0,VFB,Forward,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,C,Christoph,Hemlein
1124,Patrick Weihrauch,0,BM1,Forward,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,P,Patrick,Weihrauch
1125,Anthony Ujah,0,,Forward,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,Anthony,Ujah
1126,Nikolaos Papadopoulos,0,,Forward,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,N,Nikolaos,Papadopoulos
1127,Marc Ziegler,0,VFB,Goalkeeper,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,M,Marc,Ziegler
1128,Max Nawe,0,FCN,Goalkeeper,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M,Max,Nawe
1129,Kevin Stoger,0,VFB,Midfielder,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,K,Kevin,Stoger
1130,Michael Schulze,0,VFL,Midfielder,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,M,Michael,Schulze
1131,Christian Vander,0,WB1,Goalkeeper,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,C,Christian,Vander
1132,Markus Miller,0,H96,Goalkeeper,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,M,Markus,Miller
1133,Benedikt Saller,0,,Defender,0,0,0,0,0,0,0,2,1,0,0,0,2,1,0,B,Benedikt,Saller
1134,Janek Sternberg,0,HSV,Defender,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,J,Janek,Sternberg
1135,Janis Blaswich,0,MON1,Goalkeeper,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,Janis,Blaswich
1136,Manuel Torres,0,SCH4,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M,Manuel,Torres
1137,David Yelldell,0,BL1,Goalkeeper,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,D,David,Yelldell
1138,Florian Hartherz,0,WB1,Defender,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,F,Florian,Hartherz
1139,Afriyie Acquah,0,,Forward,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,A,Afriyie,Acquah
1140,Kaan Ayhan,0,SCH4,Midfielder,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,K,Kaan,Ayhan
1141,Jens Grahl,0,,Goalkeeper,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,J,Jens,Grahl
1142,Felipe Lopes,0,VFL,Defender,3,0,0,0,0,1,0,13,1,0,0,0,10,6,0,F,Felipe,Lopes
1143,Carlinhos,0,BL1,Defender,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,C,Carlinhos,Carlinhos
1144,Tom Mickel,0,HSV,Goalkeeper,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,T,Tom,Mickel
1145,Vladimir Rankovic,0,BM1,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,V,Vladimir,Rankovic
1146,Bastian Muller,0,,Midfielder,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,B,Bastian,Muller
1147,Jeremy Toljan,0,,Defender,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,J,Jeremy,Toljan
1148,Niklas Dams,0,MON1,Defender,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,N,Niklas,Dams
1149,Michael Vitzthum,0,VFB,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M,Michael,Vitzthum
1150,Sergio Escudero,0,SCH4,Defender,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,S,Sergio,Escudero
1151,Christian Mathenia,0,,Goalkeeper,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C,Christian,Mathenia
1152,Bruno Soares,0,,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,B,Bruno,Soares
1153,Max Wegner,0,WB1,Forward,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M,Max,Wegner
1154,Cristian Ramirez,0,,Defender,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,C,Cristian,Ramirez
1155,Marc-Oliver Kempf,-1,EF,Defender,2,0,0,0,0,0,0,1,0,0,0,0,7,5,0,M,Marc-Oliver,Kempf
1156,Sotiris Kyrgiakos,-1,VFL,Defender,1,0,0,0,0,0,0,1,1,1,0,0,6,4,0,S,Sotiris,Kyrgiakos
1157,Benedikt Rocker,-1,VFB,Defender,0,0,0,0,0,0,0,9,2,0,0,0,5,3,0,B,Benedikt,Rocker
1158,Mateo Pavlovic,-2,WB1,Defender,3,0,0,0,0,2,0,14,1,0,0,0,11,7,0,M,Mateo,Pavlovic
1159,Christofer Heimeroth,-3,MON1,Goalkeeper,0,0,0,0,0,0,0,33,1,0,0,0,5,4,0,C,Christofer,Heimeroth
1160,Gojko Kacar,-5,HSV,Defender,0,0,0,0,0,0,0,11,3,0,0,0,11,8,0,G,Gojko,Kacar
1161,Lionel Messi,325,BARC,Forward,28,46,12,0,0,1,0,4,4,0,0,0,0,0,0,L,Lionel,Messi
1162,Cristiano Ronaldo,253,MADR,Forward,30,34,11,0,0,9,0,4,4,5,0,1,0,0,1,C,Cristiano,Ronaldo
1163,Radamel Falcao,203,,Forward,34,28,1,0,0,8,0,0,0,6,0,0,0,0,0,R,Radamel,Falcao
1164,Alvaro Negredo,195,SEVI,Forward,34,25,1,0,0,3,0,2,2,8,0,0,0,0,0,A,Alvaro,Negredo
1165,Roberto Soldado,191,VALA,Forward,33,24,5,0,0,10,0,2,2,8,0,1,0,0,0,R,Roberto,Soldado
1166,Ruben Castro,167,BETI,Forward,32,18,5,0,0,4,0,3,2,0,0,0,0,0,0,R,Ruben,Castro
1167,Piti,155,RAVA,Forward,33,18,2,0,0,9,0,2,2,12,0,0,0,0,0,P,Piti,Piti
1168,Carlos Vela,153,RESO,Forward,32,14,9,0,0,11,0,3,3,17,0,0,0,0,0,C,Carlos,Vela
1169,Aritz Aduriz,143,ATBI,Forward,33,14,6,0,0,12,0,3,3,19,0,1,0,0,0,A,Aritz,Aduriz
1170,Joao Miranda,142,,Defender,35,2,2,19,0,9,0,1,0,0,0,0,27,11,0,J,Joao,Miranda
1171,Karim Benzema,142,MADR,Forward,19,12,11,0,0,0,0,16,11,14,0,0,0,0,0,K,Karim,Benzema
1172,Francesc Fabregas,141,BARC,Midfielder,30,11,10,0,0,6,0,4,2,16,0,0,0,0,0,F,Francesc,Fabregas
1173,Iago Aspas,141,RCCV,Forward,34,12,7,0,0,5,1,0,0,14,0,0,0,0,0,I,Iago,Aspas
1174,Thibaut Courtois,140,,Goalkeeper,37,0,0,20,0,2,0,0,0,0,0,0,29,12,0,T,Thibaut,Courtois
1175,Gonzalo Higuain,138,MADR,Forward,19,16,5,0,0,4,0,11,9,6,0,0,0,0,0,G,Gonzalo,Higuain
1176,Oscar,136,VALL,Midfielder,33,11,6,0,0,5,0,4,2,10,0,0,0,0,0,O,Oscar,Oscar
1177,Juanfran,136,,Defender,35,1,3,19,0,5,0,0,0,0,0,0,29,13,2,J,Juanfran,Juanfran
1178,Mesut Ozil,136,MADR,Midfielder,24,9,13,0,0,5,0,12,9,13,0,0,0,0,0,M,Mesut,Ozil
1179,Imanol Agirretxe,134,RESO,Forward,22,13,5,0,0,2,0,13,12,6,0,0,0,0,0,I,Imanol,Agirretxe
1180,Ivan Riki,133,RCDC,Forward,36,13,1,0,0,5,0,0,0,27,0,1,0,0,0,I,Ivan,Riki
1181,Diego Godin,132,,Defender,35,1,1,19,0,10,0,1,0,1,0,0,28,12,0,D,Diego,Godin
1182,Helder Postiga,131,REZA,Forward,36,13,0,0,0,7,0,1,1,7,0,0,0,0,0,H,Helder,Postiga
1183,Jonas Goncalves,129,VALA,Forward,30,13,3,0,0,4,2,5,5,16,0,0,0,0,0,J,Jonas,Goncalves
1184,Filipe Luis,126,,Defender,32,1,2,16,2,6,0,1,0,3,0,0,25,11,0,F,Filipe,Luis
1185,Ivan Rakitic,125,SEVI,Midfielder,34,8,10,0,0,10,0,0,0,9,0,0,0,0,1,I,Ivan,Rakitic
1186,Jorge Molina,123,BETI,Forward,22,13,2,0,0,2,0,14,10,9,0,0,0,0,0,J,Jorge,Molina
1187,Tomer Hemed,123,MALL,Forward,28,12,1,0,0,4,0,9,8,10,0,0,0,0,0,T,Tomer,Hemed
1188,Pizzi,122,RCDC,Midfielder,35,8,6,0,0,6,0,0,0,3,0,0,0,0,0,P,Pizzi,Pizzi
1189,Xabier Prieto,120,RESO,Midfielder,33,9,3,0,0,2,0,2,2,11,0,0,0,0,0,X,Xabier,Prieto
1190,Markel Susaeta,120,ATBI,Midfielder,36,7,7,0,0,8,0,0,0,7,0,0,0,0,0,M,Markel,Susaeta
1191,Joan Verdu,119,RCDE,Midfielder,36,9,3,0,0,6,0,1,1,17,0,1,0,0,0,J,Joan,Verdu
1192,Antoine Griezmann,117,RESO,Midfielder,32,10,3,0,0,8,0,3,2,7,0,0,0,0,0,A,Antoine,Griezmann
1193,Bruno Gama,117,RCDC,Midfielder,38,6,5,0,0,4,0,0,0,13,0,0,0,0,0,B,Bruno,Gama
1194,Isco,117,MALA,Forward,36,9,1,0,0,4,0,2,1,13,0,0,0,0,0,I,Isco,Isco
1195,Diego Costa,114,,Forward,24,10,7,0,0,12,0,10,7,16,0,0,0,0,0,D,Diego,Costa
1196,Andres Iniesta,114,BARC,Midfielder,24,3,16,0,0,4,0,10,7,9,0,0,0,0,0,A,Andres,Iniesta
1197,Victor Casadesus,113,MALL,Forward,31,8,6,0,0,7,0,3,2,10,0,1,0,0,0,V,Victor,Casadesus
1198,Apono,110,REZA,Midfielder,29,9,4,0,0,8,0,3,3,4,0,0,0,0,0,A,Apono,Apono
1199,Augusto Fernandez,108,RCCV,Midfielder,36,6,5,0,0,9,0,0,0,18,0,0,0,0,0,A,Augusto,Fernandez
1200,David Villa,107,BARC,Forward,17,10,5,0,0,1,0,17,11,12,0,1,0,0,0,D,David,Villa
1201,Alexis Sanchez,107,BARC,Forward,18,8,8,0,0,4,0,16,11,11,0,0,0,0,0,A,Alexis,Sanchez
1202,Weligton,104,MALA,Defender,33,2,1,13,0,10,0,1,0,0,0,0,37,17,0,W,Weligton,Weligton
1203,Pedro Rodriguez,104,BARC,Midfielder,23,7,7,0,0,3,0,12,5,11,0,0,0,0,0,P,Pedro,Rodriguez
1204,Angel Di Maria,103,MADR,Midfielder,22,7,6,0,0,4,0,12,10,15,0,0,0,0,0,A,Angel,Maria
1205,Xavi,103,BARC,Midfielder,24,5,8,0,0,0,0,7,6,7,0,0,0,0,0,X,Xavi,Xavi
1206,Leo Baptistao,102,RAVA,Forward,26,7,6,0,0,5,0,3,2,8,0,0,0,0,0,L,Leo,Baptistao
1207,Jorge Koke,102,,Midfielder,29,3,10,0,0,5,0,7,4,12,0,0,0,0,0,J,Jorge,Koke
1208,Inigo Martinez,102,RESO,Defender,34,4,0,10,0,9,0,1,0,0,0,0,41,17,0,I,Inigo,Martinez
1209,Paco Montanes,101,REZA,Midfielder,38,5,1,0,0,3,0,0,0,13,0,0,0,0,0,P,Paco,Montanes
1210,Benat,101,BETI,Midfielder,33,4,9,0,0,13,0,1,1,11,0,0,0,0,0,B,Benat,Benat
1211,Kike Sola,100,OSAS,Forward,24,9,1,0,0,3,0,12,7,13,0,0,0,0,0,K,Kike,Sola
1212,Willy Caballero,100,MALA,Goalkeeper,36,0,0,12,0,3,0,1,0,1,1,0,46,22,0,W,Willy,Caballero
1213,Oscar De Marcos,100,ATBI,Midfielder,36,6,4,0,0,14,0,0,0,4,0,0,0,0,0,O,Oscar,Marcos
1214,Guilherme Siqueira,99,,Midfielder,35,6,3,0,0,8,0,0,0,4,0,1,0,0,0,G,Guilherme,Siqueira
1215,Sergio Garcia,99,RCDE,Forward,27,7,5,0,0,3,1,1,1,4,0,0,0,0,0,S,Sergio,Garcia
1216,Giovani Dos Santos,99,MALL,Forward,27,6,6,0,0,5,0,2,2,8,0,0,0,0,0,G,Giovani,Santos
1217,Andres Fernandez,99,OSAS,Goalkeeper,37,0,0,12,0,2,0,0,0,0,0,0,46,21,0,A,Andres,Fernandez
1218,Ibai Gomez,98,ATBI,Forward,17,4,9,0,0,1,0,21,18,9,0,0,0,0,0,I,Ibai,Gomez
1219,Joaquin,97,MALA,Midfielder,29,4,6,0,0,2,0,8,5,20,0,1,0,0,0,J,Joaquin,Joaquin
1220,Martin Demichelis,96,MALA,Defender,31,4,0,10,1,11,0,1,0,1,0,0,37,17,0,M,Martin,Demichelis
1221,Dani Alves,95,BARC,Defender,26,0,6,7,2,2,0,8,4,5,0,0,30,9,0,D,Dani,Alves
1222,Javier Saviola,94,MALA,Forward,19,8,3,0,0,1,0,15,8,17,0,0,0,0,0,J,Javier,Saviola
1223,Alejandro Dominguez,94,RAVA,Midfielder,32,5,5,0,0,11,0,3,1,14,0,0,0,0,0,A,Alejandro,Dominguez
1224,Diego Castro,94,,Forward,30,7,3,0,0,11,0,4,4,7,0,0,0,0,1,D,Diego,Castro
1225,Abdel Barrada,93,,Midfielder,30,4,6,0,0,4,1,2,2,15,0,0,0,0,0,A,Abdel,Barrada
1226,Youssef El-Arabi,93,,Forward,23,8,1,0,0,4,0,10,8,15,0,0,0,0,0,Y,Youssef,El-Arabi
1227,Patrick Ebert,92,VALL,Midfielder,22,6,7,0,0,4,0,1,1,8,0,0,0,0,0,P,Patrick,Ebert
1228,Carlos Martinez,91,RESO,Defender,29,1,4,8,0,4,0,1,0,3,0,0,33,12,0,C,Carlos,Martinez
1229,Omar Ramos,90,VALL,Midfielder,29,3,6,0,0,6,0,8,5,14,0,0,0,0,0,O,Omar,Ramos
1230,Jesus Navas,90,SEVI,Midfielder,37,0,7,0,0,5,0,0,0,1,0,0,0,0,0,J,Jesus,Navas
1231,Roque Santa Cruz,90,MALA,Forward,15,8,2,0,0,2,0,19,16,5,0,0,0,0,0,R,Roque,Cruz
1232,Sergio Ramos,90,MADR,Defender,25,4,0,9,0,9,0,0,0,0,0,0,23,7,0,S,Sergio,Ramos
1233,Michel,89,,Midfielder,20,4,6,0,0,6,0,17,17,16,0,0,0,0,0,M,Michel,Michel
1234,Jesus Gamez,88,MALA,Defender,28,0,1,12,0,7,0,5,0,2,0,0,28,12,0,J,Jesus,Gamez
1235,Juan Carlos Valeron,88,RCDC,Midfielder,28,1,8,0,0,2,0,10,5,19,0,0,0,0,0,J,Juan,Valeron
1236,Francisco Portillo,88,MALA,Defender,20,2,6,6,4,2,0,10,7,9,0,0,34,17,0,F,Francisco,Portillo
1237,Victor Valdes,88,BARC,Goalkeeper,31,0,0,8,0,1,0,1,0,0,1,0,33,10,0,V,Victor,Valdes
1238,Chori Castro,88,RESO,Midfielder,13,7,4,0,0,3,0,19,18,12,0,0,0,0,0,C,Chori,Castro
1239,Gary Medel,88,SEVI,Midfielder,31,6,3,0,0,8,2,1,1,5,0,0,0,0,0,G,Gary,Medel
1240,Arda Turan,88,,Midfielder,26,5,4,0,0,7,0,6,6,17,0,0,0,0,0,A,Arda,Turan
1241,Allan Nyom,87,,Defender,35,0,2,9,1,9,0,1,0,8,0,0,43,18,0,A,Allan,Nyom
1242,Antonio Rukavina,86,VALL,Defender,37,1,2,9,0,4,0,0,0,0,0,0,56,28,1,A,Antonio,Rukavina
1243,David Navarro,86,,Defender,35,1,2,9,1,9,0,0,0,1,0,0,49,24,0,D,David,Navarro
1244,Mikel Gonzalez,86,RESO,Defender,34,2,1,9,0,10,0,0,0,0,0,0,46,21,0,M,Mikel,Gonzalez
1245,Diego Colotto,86,RCDE,Defender,28,2,1,10,1,7,0,3,0,1,0,0,35,18,0,D,Diego,Colotto
1246,Pedro Leon,86,,Midfielder,26,3,7,0,0,5,0,3,3,9,0,0,0,0,0,P,Pedro,Leon
1247,Alberto de la Bella,86,RESO,Midfielder,36,3,2,0,0,7,0,0,0,3,0,0,0,0,0,A,Alberto,Bella
1248,Michael Krohn-Dehli,86,RCCV,Midfielder,32,2,6,0,0,8,0,3,2,8,0,0,0,0,0,M,Michael,Krohn-Dehli
1249,Cristhian Stuani,85,RCDE,Forward,21,7,4,0,0,15,0,12,11,5,0,0,0,0,0,C,Cristhian,Stuani
1250,Alvaro Cejudo,85,OSAS,Midfielder,25,3,5,0,0,2,0,12,7,18,0,0,0,0,0,A,Alvaro,Cejudo
1251,Javi Guerra,84,VALL,Forward,17,8,0,0,0,3,0,18,13,6,0,0,0,0,0,J,Javi,Guerra
1252,Dorlan Pabon,83,BETI,Midfielder,14,8,4,0,0,0,0,3,3,7,0,0,0,0,0,D,Dorlan,Pabon
1253,Alejandro Arribas,83,OSAS,Defender,32,2,0,10,1,11,1,2,2,1,0,0,44,21,0,A,Alejandro,Arribas
1254,Hector Moreno,83,RCDE,Defender,31,2,1,10,0,7,1,1,1,1,0,0,45,23,0,H,Hector,Moreno
1255,Manucho Goncalves,81,VALL,Forward,19,7,3,0,0,4,0,11,6,11,0,0,0,0,1,M,Manucho,Goncalves
1256,Cristian Tello,81,BARC,Forward,12,7,4,0,0,0,0,21,10,5,0,0,0,0,0,C,Cristian,Tello
1257,Victor Rodriguez,81,REZA,Midfielder,26,1,7,0,0,3,0,11,6,18,0,0,0,0,0,V,Victor,Rodriguez
1258,Adrian Colunga,81,,Forward,15,6,6,0,0,4,0,9,7,10,0,0,0,0,0,A,Adrian,Colunga
1259,Mikel Rico,81,,Midfielder,38,2,0,0,0,5,0,0,0,2,0,0,0,0,0,M,Mikel,Rico
1260,Alberto Bueno,80,VALL,Forward,14,5,4,0,0,4,0,22,19,11,0,0,0,0,0,A,Alberto,Bueno
1261,Claudio Bravo,80,RESO,Goalkeeper,31,0,0,9,0,0,0,1,0,0,0,0,40,18,0,C,Claudio,Bravo
1262,Jose Antonio Reyes,79,SEVI,Forward,20,4,6,0,0,2,1,8,6,15,0,0,0,0,0,J,Jose,Reyes
1263,Pepe,79,MADR,Defender,26,1,1,8,0,7,0,3,2,1,0,0,28,8,0,P,Pepe,Pepe
1264,Adriano,79,BARC,Defender,18,5,1,4,3,3,0,10,5,9,0,0,25,9,0,A,Adriano,Adriano
1265,Jordi Alba,78,BARC,Defender,27,2,5,2,3,3,0,8,2,3,0,0,35,11,1,J,Jordi,Alba
1266,Vicente Iborra,78,,Midfielder,35,4,1,0,0,12,0,0,0,4,0,0,0,0,1,V,Vicente,Iborra
1267,Ruben Garcia,77,,Midfielder,21,4,3,0,0,4,0,13,10,10,0,0,0,0,0,R,Ruben,Garcia
1268,Luka Modric,77,MADR,Midfielder,25,3,4,0,0,8,0,10,8,8,0,0,0,0,0,L,Luka,Modric
1269,Roberto Trashorras,77,RAVA,Midfielder,31,1,4,0,0,6,0,6,4,9,0,0,0,0,0,R,Roberto,Trashorras
1270,Adrian,77,BETI,Goalkeeper,31,0,0,11,0,5,0,1,1,0,0,0,46,25,0,A,Adrian,Adrian
1271,Abella Damia,76,OSAS,Defender,29,0,1,9,1,14,0,1,0,7,0,0,28,9,0,A,Abella,Damia
1272,Lass Bangoura,76,RAVA,Forward,20,3,5,0,0,6,0,15,12,9,0,0,0,0,0,L,Lass,Bangoura
1273,Emiiliano Armenteros,76,OSAS,Forward,30,3,5,0,0,11,1,0,0,7,0,0,0,0,0,E,Emiiliano,Armenteros
1274,Ever Banega,76,VALA,Midfielder,22,4,4,0,0,7,0,7,7,10,0,0,0,0,0,E,Ever,Banega
1275,Sofiane Feghouli,75,VALA,Midfielder,23,3,6,0,0,8,0,4,4,5,0,0,0,0,0,S,Sofiane,Feghouli
1276,Fernando Navarro,75,SEVI,Defender,35,0,1,9,0,11,0,1,0,1,0,0,49,23,0,F,Fernando,Navarro
1277,Alejandro Alfaro,75,MALL,Forward,13,6,2,0,0,1,0,25,14,9,0,0,0,0,0,A,Alejandro,Alfaro
1278,Joao Pereira,75,VALA,Defender,28,0,3,8,2,9,0,5,2,4,0,0,39,19,0,J,Joao,Pereira
1279,Obafemi Martins,74,,Forward,18,7,2,0,0,6,0,3,3,2,0,0,0,0,0,O,Obafemi,Martins
1280,Emilio Nsue,74,MALL,Forward,25,2,3,0,0,2,0,9,7,7,0,0,0,0,0,E,Emilio,Nsue
1281,Ricardo Costa,74,VALA,Defender,25,4,0,9,0,9,0,4,1,2,0,0,41,24,0,R,Ricardo,Costa
1282,Alex Lopez,72,RCCV,Midfielder,30,2,1,0,0,5,0,3,4,17,0,0,0,0,0,A,Alex,Lopez
1283,Jose Callejon,71,MADR,Forward,15,3,4,0,0,1,0,19,15,8,0,0,0,0,0,J,Jose,Callejon
1284,Jose Barkero,71,,Midfielder,25,5,0,0,0,5,0,4,3,8,0,1,0,0,0,J,Jose,Barkero
1285,Gerard Pique,71,BARC,Defender,27,2,0,4,1,5,0,3,1,2,0,0,30,7,0,G,Gerard,Pique
1286,Raul Garcia,70,,Midfielder,13,5,2,0,0,4,0,25,17,8,0,0,0,0,0,R,Raul,Garcia
1287,Andoni Iraola,70,ATBI,Midfielder,34,0,2,0,0,5,0,1,1,1,0,0,0,0,0,A,Andoni,Iraola
1288,Diego Mainz,70,,Defender,26,1,0,9,0,2,0,8,1,0,0,0,40,22,0,D,Diego,Mainz
1289,Andrija Delibasic,70,RAVA,Forward,11,6,1,0,0,6,0,25,21,5,0,0,0,0,0,A,Andrija,Delibasic
1290,Castaneda Bermejo,70,RCCV,Forward,16,5,0,0,0,4,0,19,17,12,0,0,0,0,0,C,Castaneda,Bermejo
