,Players,Points,Clubs,Position,Start,Goals,A,CS,CS part,Yellow,Red,Sub,CO,Off,Pen SV,Pen M,Goals conceded,Conceded 1+,OG,FirstInitial,Firstname,Surname
640,Ousmane Dembele,110,BD1,Midfielder,22,6,11,0,0,7,0,11,10,14,0,0,0,0,0,O,Ousmane,Dembele
641,Javi Martinez,109,BM1,Defender,25,1,1,13,2,5,0,1,0,4,0,0,10,0,0,J,Javi,Martinez
642,Serge Gnabry,107,WB1,Midfielder,23,11,1,0,0,1,0,5,4,11,0,0,0,0,0,S,Serge,Gnabry
643,Vincenzo Grifo,107,SCF,Midfielder,27,6,7,0,0,1,0,4,3,5,0,0,0,0,0,V,Vincenzo,Grifo
644,Manuel Neuer,107,BM1,Goalkeeper,26,0,0,14,0,0,0,0,0,0,0,0,13,1,0,M,Manuel,Neuer
645,Niklas Sule,106,,Defender,33,2,2,11,1,4,0,0,0,2,0,0,36,15,1,N,Niklas,Sule
646,Kerem Demirbay,106,,Midfielder,27,6,8,0,0,4,0,3,2,14,0,0,0,0,0,K,Kerem,Demirbay
647,Yuya Osako,106,FCK1,Forward,27,7,6,0,0,4,0,4,3,11,0,0,0,0,0,Y,Yuya,Osako
648,Oliver Baumann,105,,Goalkeeper,34,0,0,12,0,1,0,0,0,0,1,0,37,15,0,O,Oliver,Baumann
649,Ralf Fahrmann,104,SCH4,Goalkeeper,34,0,0,8,0,2,0,0,0,0,4,0,40,14,0,R,Ralf,Fahrmann
650,Nils Petersen,102,SCF,Forward,7,10,4,0,0,0,0,27,26,4,0,0,0,0,0,N,Nils,Petersen
651,Bastian Oczipka,102,EF,Defender,33,1,4,10,1,5,0,0,0,2,0,0,40,18,0,B,Bastian,Oczipka
652,Javier Hernandez,102,BL1,Forward,20,11,2,0,0,1,0,8,6,7,0,2,0,0,0,J,Javier,Hernandez
653,Lukasz Piszczek,99,BD1,Defender,23,5,1,7,1,1,0,5,2,1,0,0,23,6,0,L,Lukasz,Piszczek
654,Jonas Hector,98,FCK1,Defender,33,1,3,10,0,6,0,0,0,0,0,0,39,16,0,J,Jonas,Hector
655,Salomon Kalou,97,HB1,Forward,25,7,4,0,0,1,0,5,1,17,0,0,0,0,0,S,Salomon,Kalou
656,Zlatko Junuzovic,97,WB1,Midfielder,28,4,8,0,0,5,0,2,2,4,0,0,0,0,0,Z,Zlatko,Junuzovic
657,Mats Hummels,97,BM1,Defender,24,1,1,9,4,4,0,5,3,3,0,0,16,2,0,M,Mats,Hummels
658,Almog Cohen,96,,Midfielder,29,7,1,0,0,2,0,4,2,8,0,0,0,0,0,A,Almog,Cohen
659,Pascal Gross,96,,Midfielder,31,5,4,0,0,5,0,2,2,12,0,0,0,0,0,P,Pascal,Gross
660,Julian Brandt,96,BL1,Midfielder,25,3,8,0,0,0,0,8,7,14,0,0,0,0,0,J,Julian,Brandt
661,Jannik Vestergaard,96,MON1,Defender,29,4,1,8,2,1,0,5,5,1,0,0,49,25,0,J,Jannik,Vestergaard
662,Peter Gulacsi,96,,Goalkeeper,33,0,0,9,0,1,0,0,0,0,2,0,39,15,0,P,Peter,Gulacsi
663,David Abraham,95,EF,Defender,30,1,3,11,0,5,1,0,0,1,0,0,34,15,0,D,David,Abraham
664,Thiago Alcantara,93,BM1,Midfielder,26,6,5,0,0,5,0,4,1,4,0,0,0,0,0,T,Thiago,Alcantara
665,Dario Lezcano,93,,Forward,27,6,3,0,0,4,0,6,6,14,0,1,0,0,0,D,Dario,Lezcano
666,Franck Ribery,92,BM1,Midfielder,14,5,11,0,0,2,0,11,8,9,0,0,0,0,0,F,Franck,Ribery
667,Maximilian Philipp,92,SCF,Forward,23,9,2,0,0,5,0,2,2,9,0,1,0,0,0,M,Maximilian,Philipp
668,Rune Jarstein,92,HB1,Goalkeeper,34,0,0,11,0,1,0,0,0,0,1,0,47,24,0,R,Rune,Jarstein
669,Levin Oztunali,90,,Midfielder,23,4,6,0,0,1,0,9,7,12,0,0,0,0,0,L,Levin,Oztunali
670,Frederik Sorensen,88,FCK1,Defender,30,0,2,10,0,5,0,2,1,1,0,0,35,14,0,F,Frederik,Sorensen
671,Willi Orban,87,,Defender,28,3,1,8,0,9,0,1,0,0,0,0,30,10,0,W,Willi,Orban
672,Yann Sommer,87,MON1,Goalkeeper,34,0,0,10,0,1,0,0,0,0,1,0,49,25,0,Y,Yann,Sommer
673,Leon Goretzka,86,SCH4,Midfielder,30,5,1,0,0,2,0,0,0,6,0,0,0,0,0,L,Leon,Goretzka
674,Nicolai Muller,86,HSV,Midfielder,22,5,6,0,0,4,0,4,3,9,0,0,0,0,0,N,Nicolai,Muller
675,Nabil Bentaleb,86,SCH4,Midfielder,28,5,4,0,0,11,0,4,4,9,0,0,0,0,0,N,Nabil,Bentaleb
676,Daniel Caligiuri,86,VFL,Midfielder,27,4,3,0,0,2,0,6,5,16,0,0,0,0,0,D,Daniel,Caligiuri
677,Sebastian Rudy,86,,Midfielder,32,2,7,0,0,9,0,0,0,3,0,0,0,0,0,S,Sebastian,Rudy
678,Marcel Heller,85,,Midfielder,31,3,3,0,0,2,0,3,1,5,0,0,0,0,0,M,Marcel,Heller
679,Paul Verhaegh,85,,Defender,31,3,2,8,0,4,0,0,0,2,0,1,47,24,0,P,Paul,Verhaegh
680,Andreas Christensen,85,MON1,Defender,31,2,0,9,0,1,0,0,0,1,0,0,44,22,0,A,Andreas,Christensen
681,Oscar Wendt,84,MON1,Defender,28,2,2,8,2,3,0,2,0,4,0,0,39,21,0,O,Oscar,Wendt
682,Benjamin Hubner,84,,Defender,25,2,3,8,1,10,0,0,0,6,0,0,25,9,0,B,Benjamin,Hubner
683,Yussuf Poulsen,84,,Forward,25,5,3,0,0,4,0,4,4,18,0,0,0,0,0,Y,Yussuf,Poulsen
684,Filip Kostic,84,HSV,Forward,29,4,3,0,0,5,0,3,2,16,0,0,0,0,0,F,Filip,Kostic
685,Martin Hinteregger,84,,Defender,30,3,0,7,1,5,0,0,0,1,0,0,38,16,0,M,Martin,Hinteregger
686,Halil Altintop,83,,Forward,17,6,2,0,0,1,0,17,14,10,0,0,0,0,0,H,Halil,Altintop
687,Guido Burgstaller,83,SCH4,Midfielder,17,9,2,0,0,1,0,1,1,12,0,1,0,0,0,G,Guido,Burgstaller
688,Thorgan Hazard,83,MON1,Midfielder,18,7,4,0,0,3,0,5,5,8,0,1,0,0,0,T,Thorgan,Hazard
689,Benedikt Howedes,82,SCH4,Defender,31,1,1,8,0,7,0,0,0,0,0,0,36,13,0,B,Benedikt,Howedes
690,Marco Fabian,82,EF,Midfielder,23,7,4,0,0,10,0,3,1,4,0,1,0,0,0,M,Marco,Fabian
691,Alessandro Schopf,82,SCH4,Midfielder,22,6,2,0,0,4,0,8,6,5,0,0,0,0,0,A,Alessandro,Schopf
692,Peter Pekarik,82,HB1,Defender,30,1,1,10,0,3,0,2,1,3,0,0,45,24,0,P,Peter,Pekarik
693,Raphael Guerreiro,82,BD1,Defender,17,6,2,1,6,0,0,9,7,9,0,0,28,11,0,R,Raphael,Guerreiro
694,Marcel Halstenberg,81,,Defender,30,0,1,7,2,4,0,2,0,2,0,0,31,10,0,M,Marcel,Halstenberg
695,Kostas Stafylidis,81,,Defender,26,4,0,6,2,6,0,4,1,6,0,0,33,14,0,K,Kostas,Stafylidis
696,Lukas Hradecky,81,EF,Goalkeeper,33,0,0,10,0,2,1,0,0,0,0,0,43,20,0,L,Lukas,Hradecky
697,Pablo de Blasis,80,,Midfielder,17,5,4,0,0,5,0,16,14,10,0,0,0,0,0,P,Pablo,Blasis
698,Marvin Compper,80,,Defender,25,2,1,8,0,6,0,1,0,4,0,0,26,9,0,M,Marvin,Compper
699,Stefan Bell,79,,Forward,30,5,1,0,0,10,0,2,1,0,0,0,0,0,0,S,Stefan,Bell
700,Gonzalo Castro,79,BD1,Midfielder,23,3,6,0,0,5,0,6,5,10,0,0,0,0,0,G,Gonzalo,Castro
701,Jhon Cordoba,79,,Forward,27,5,3,0,0,8,1,2,2,11,0,0,0,0,0,J,Jhon,Cordoba
702,Bobby Wood,78,HSV,Forward,23,5,2,0,0,1,1,6,5,10,0,0,0,0,0,B,Bobby,Wood
703,Marco Reus,78,BD1,Midfielder,16,7,4,0,0,2,0,1,1,10,0,0,0,0,0,M,Marco,Reus
704,Roman Burki,77,BD1,Goalkeeper,27,0,0,9,0,2,0,1,0,0,0,0,29,11,0,R,Roman,Burki
705,Christian Pulisic,76,BD1,Midfielder,15,3,6,0,0,1,0,19,14,5,0,0,0,0,0,C,Christian,Pulisic
706,Branimir Hrgota,76,EF,Forward,22,5,1,0,0,2,0,12,6,17,0,0,0,0,0,B,Branimir,Hrgota
707,Mahmoud Dahoud,76,MON1,Midfielder,26,2,5,0,0,3,0,7,2,9,0,0,0,0,0,M,Mahmoud,Dahoud
708,Marvin Plattenhardt,75,HB1,Midfielder,27,3,3,0,0,3,0,0,0,0,0,0,0,0,0,M,Marvin,Plattenhardt
709,Dong-Won Ji,75,,Forward,24,3,2,0,0,4,0,10,10,4,0,0,0,0,0,D,Dong-Won,Ji
710,Diego Demme,74,,Midfielder,32,1,3,0,0,4,0,1,0,2,0,0,0,0,0,D,Diego,Demme
711,Steven Zuber,74,,Forward,23,4,4,0,0,2,0,7,1,2,0,0,0,0,1,S,Steven,Zuber
712,Ricardo Rodriguez,74,VFL,Defender,24,2,3,7,1,1,0,1,1,2,0,0,40,23,0,R,Ricardo,Rodriguez
713,Janik Haberer,74,SCF,Forward,22,3,4,0,0,7,0,11,10,13,0,0,0,0,0,J,Janik,Haberer
714,Joshua Kimmich,74,BM1,Midfielder,15,6,1,0,0,1,0,18,12,6,0,0,0,0,0,J,Joshua,Kimmich
715,Nadiem Amiri,73,,Midfielder,20,2,4,0,0,2,0,14,13,14,0,0,0,0,0,N,Nadiem,Amiri
716,Mark Uth,73,,Forward,12,7,3,0,0,4,0,11,9,8,0,0,0,0,0,M,Mark,Uth
717,Jerome Gondorf,73,,Midfielder,29,2,4,0,0,7,0,0,0,5,0,0,0,0,0,J,Jerome,Gondorf
718,Kai Havertz,72,BL1,Midfielder,15,4,5,0,0,2,0,12,9,6,0,0,0,0,0,K,Kai,Havertz
719,Dominique Heintz,72,FCK1,Defender,30,0,0,8,1,7,0,3,2,2,0,0,40,17,0,D,Dominique,Heintz
720,Jesus Vallejo,72,EF,Defender,22,1,0,9,1,4,0,3,3,1,0,0,26,11,1,J,Jesus,Vallejo
721,Raffael,72,MON1,Forward,18,7,0,0,0,1,0,2,2,9,0,0,0,0,0,R,Raffael,Raffael
722,Theodor Gebre Selassie,72,WB1,Defender,26,5,2,5,1,4,0,8,4,2,0,0,57,33,0,T,Theodor,Selassie
723,Hakan Calhanoglu,71,BL1,Midfielder,14,6,5,0,0,1,0,2,1,3,0,1,0,0,0,H,Hakan,Calhanoglu
724,Sead Kolasinac,71,SCH4,Midfielder,24,3,5,0,0,5,0,6,1,6,0,0,0,0,1,S,Sead,Kolasinac
725,Lewis Holtby,71,HSV,Midfielder,29,1,6,0,0,4,1,3,0,9,0,0,0,0,1,L,Lewis,Holtby
726,Sokratis Papastathopoulos,71,BD1,Defender,26,2,0,6,1,7,0,0,0,3,0,0,29,10,0,S,Sokratis,Papastathopoulos
727,Maximilian Arnold,70,VFL,Midfielder,28,2,3,0,0,9,0,4,4,5,0,0,0,0,0,M,Maximilian,Arnold
728,Matthias Ginter,70,BD1,Defender,26,0,1,7,1,4,0,7,3,1,0,0,35,14,0,M,Matthias,Ginter
729,Adam Szalai,70,,Forward,7,8,1,0,0,2,0,25,15,4,0,0,0,0,0,A,Adam,Szalai
730,Alexander Schwolow,69,SCF,Goalkeeper,34,0,0,6,0,1,0,0,0,0,2,0,60,32,0,A,Alexander,Schwolow
731,Kevin Volland,68,BL1,Forward,16,6,2,0,0,3,1,7,6,4,0,0,0,0,0,K,Kevin,Volland
732,Michael Gregoritsch,68,HSV,Forward,14,5,1,0,0,4,0,17,16,12,0,0,0,0,0,M,Michael,Gregoritsch
733,Niklas Stark,68,HB1,Defender,27,1,0,6,3,6,0,1,0,5,0,0,33,15,0,N,Niklas,Stark
734,Juan Bernat,68,BM1,Defender,13,2,2,5,3,1,0,17,5,2,0,0,14,4,0,J,Juan,Bernat
735,Mergim Mavraj,66,FCK1,Defender,30,0,0,8,0,5,0,0,0,0,0,0,43,21,0,M,Mergim,Mavraj
736,Arturo Vidal,66,BM1,Midfielder,21,4,2,0,0,8,0,9,6,9,0,0,0,0,0,A,Arturo,Vidal
737,Bernd Leno,65,BL1,Goalkeeper,34,0,0,6,0,0,0,0,0,0,0,0,55,27,0,B,Bernd,Leno
738,Douglas Costa,65,BM1,Midfielder,14,4,3,0,0,1,0,12,9,7,0,0,0,0,0,D,Douglas,Costa
739,Mario Vrancic,65,,Midfielder,18,4,2,0,0,2,0,12,5,9,0,0,0,0,0,M,Mario,Vrancic
740,Kevin Kampl,65,BL1,Midfielder,28,1,2,0,0,4,0,2,2,1,0,0,0,0,0,K,Kevin,Kampl
741,Markus Suttner,65,,Defender,30,4,5,1,1,10,0,1,0,4,0,0,51,23,1,M,Markus,Suttner
742,Maxim Choupo-Moting,63,SCH4,Forward,19,3,3,0,0,1,0,4,4,7,0,1,0,0,0,M,Maxim,Choupo-Moting
743,Andre Hahn,63,MON1,Midfielder,19,3,1,0,0,3,0,15,12,9,0,1,0,0,0,A,Andre,Hahn
744,John Anthony Brooks,63,HB1,Defender,24,2,0,7,0,5,0,1,0,1,0,0,35,18,0,J,John,Brooks
745,Daniel Baier,63,,Midfielder,27,1,3,0,0,5,0,0,0,6,0,0,0,0,0,D,Daniel,Baier
746,Marwin Hitz,63,,Goalkeeper,32,0,0,7,0,4,0,0,0,0,0,0,50,25,0,M,Marwin,Hitz
747,Milos Jojic,62,FCK1,Midfielder,13,4,4,0,0,2,0,18,6,9,0,0,0,0,0,M,Milos,Jojic
748,Wendell,62,BL1,Defender,27,2,2,5,1,9,0,5,5,4,0,0,52,26,0,W,Wendell,Wendell
749,Alexander Meier,62,EF,Midfielder,15,5,2,0,0,1,0,8,6,7,0,2,0,0,0,A,Alexander,Meier
750,Timothy Chandler,62,EF,Midfielder,31,0,3,0,0,7,1,1,1,0,0,0,0,0,0,T,Timothy,Chandler
751,Xabi Alonso,61,BM1,Midfielder,22,3,1,0,0,6,0,7,5,8,0,0,0,0,0,X,Xabi,Alonso
752,Daniel Brosinski,61,,Midfielder,27,1,2,0,0,6,0,6,2,1,0,0,0,0,0,D,Daniel,Brosinski
753,Genki Haraguchi,61,HB1,Midfielder,23,1,2,0,0,4,0,11,8,10,0,0,0,0,0,G,Genki,Haraguchi
754,Mike Frantz,60,SCF,Midfielder,29,0,1,0,0,2,0,2,1,8,0,0,0,0,0,M,Mike,Frantz
755,Matthias Ostrzolek,60,HSV,Defender,23,1,1,6,1,4,0,11,1,3,0,0,34,17,0,M,Matthias,Ostrzolek
756,Benjamin Henrichs,60,BL1,Midfielder,27,0,2,0,0,2,0,5,2,2,0,0,0,0,0,B,Benjamin,Henrichs
757,Alexander Esswein,59,HB1,Forward,15,2,3,0,0,4,0,18,14,14,0,0,0,0,0,A,Alexander,Esswein
758,Raul Bobadilla,58,,Forward,14,4,2,0,0,1,0,8,5,6,0,0,0,0,0,R,Raul,Bobadilla
759,Danny Latza,58,,Midfielder,18,5,0,0,0,6,0,3,3,6,0,0,0,0,0,D,Danny,Latza
760,Jonathan Schmid,58,,Midfielder,20,1,3,0,0,1,0,7,5,11,0,0,0,0,0,J,Jonathan,Schmid
761,Robert Bauer,58,WB1,Midfielder,25,1,3,0,0,5,0,6,2,5,0,0,0,0,1,R,Robert,Bauer
762,Marcel Schmelzer,58,BD1,Defender,26,0,1,3,3,3,0,3,1,6,0,0,31,10,1,M,Marcel,Schmelzer
763,Sebastien Langkamp,58,HB1,Defender,26,0,0,7,1,5,0,3,1,2,0,0,39,20,0,S,Sebastien,Langkamp
764,Naldo,58,SCH4,Defender,19,1,0,6,0,1,1,1,0,0,0,0,18,5,0,N,Naldo,Naldo
765,Niklas Moisander,57,WB1,Defender,29,0,1,6,0,5,0,2,1,0,0,0,48,24,0,N,Niklas,Moisander
766,Aaron Hunt,57,HSV,Midfielder,14,4,2,0,0,3,0,14,8,7,0,1,0,0,0,A,Aaron,Hunt
767,Ja-Cheol Koo,57,,Midfielder,22,2,3,0,0,7,0,1,1,9,0,0,0,0,0,J,Ja-Cheol,Koo
768,Konstantin Rausch,57,FCK1,Defender,23,0,2,4,2,4,0,6,5,9,0,0,38,16,0,K,Konstantin,Rausch
769,Jeffrey Gouweleeuw,56,,Defender,19,2,1,5,0,4,0,0,0,2,0,0,25,11,0,J,Jeffrey,Gouweleeuw
770,Fabian Johnson,56,MON1,Defender,12,3,2,3,3,1,0,9,9,6,0,0,30,15,0,F,Fabian,Johnson
771,Rafinha,56,BM1,Defender,9,1,1,2,8,2,0,24,10,2,0,0,11,2,0,R,Rafinha,Rafinha
772,Daniel Didavi,55,VFL,Midfielder,11,4,2,0,0,0,0,9,7,11,0,0,0,0,0,D,Daniel,Didavi
773,Leonardo Bittencourt,55,FCK1,Midfielder,12,3,5,0,0,3,0,4,4,11,0,0,0,0,0,L,Leonardo,Bittencourt
774,Vladimir Darida,55,HB1,Midfielder,21,2,2,0,0,7,0,4,4,7,0,0,0,0,0,V,Vladimir,Darida
775,Charles Aranguiz,55,BL1,Midfielder,22,2,2,0,0,8,0,8,5,10,0,1,0,0,0,C,Charles,Aranguiz
776,Mijat Gacinovic,55,EF,Midfielder,26,2,0,0,0,9,0,5,2,14,0,0,0,0,0,M,Mijat,Gacinovic
777,Roger,55,,Midfielder,26,1,0,0,0,6,0,7,4,8,0,0,0,0,0,R,Roger,Roger
778,Jonas Lossl,55,,Goalkeeper,27,0,0,5,0,0,0,6,0,0,1,0,46,24,0,J,Jonas,Lossl
779,Gotoku Sakai,55,HSV,Defender,30,1,2,5,2,7,0,3,4,0,0,0,64,37,0,G,Gotoku,Sakai
780,Nicolas Hofler,55,SCF,Midfielder,26,1,1,0,0,7,0,3,2,3,0,0,0,0,0,N,Nicolas,Hofler
781,Kevin Vogt,55,,Midfielder,30,0,0,0,0,6,0,1,1,3,0,0,0,0,0,K,Kevin,Vogt
782,Julian Weigl,55,BD1,Midfielder,27,0,0,0,0,2,0,5,3,5,0,0,0,0,0,J,Julian,Weigl
783,Mathew Leckie,55,,Forward,25,0,2,0,0,3,1,5,5,9,0,0,0,0,0,M,Mathew,Leckie
784,Timo Horn,54,FCK1,Goalkeeper,20,0,0,6,0,0,0,0,0,0,0,0,24,10,0,T,Timo,Horn
785,Antonio-Mirko Colak,54,,Forward,12,4,1,0,0,1,0,18,10,4,0,1,0,0,0,A,Antonio-Mirko,Colak
786,Karim Bellarabi,54,BL1,Midfielder,14,2,6,0,0,4,0,5,2,7,0,0,0,0,0,K,Karim,Bellarabi
787,Shinji Kagawa,54,BD1,Midfielder,13,1,6,0,0,3,0,15,8,5,0,0,0,0,0,S,Shinji,Kagawa
788,Stefan Ilsanker,54,,Midfielder,29,0,0,0,0,8,0,4,4,1,0,0,0,0,0,S,Stefan,Ilsanker
789,Giulio Donati,54,,Defender,31,0,0,5,1,4,0,2,1,3,0,0,53,27,0,G,Giulio,Donati
790,Christopher Kramer,53,MON1,Midfielder,23,0,4,0,0,6,0,1,1,3,0,0,0,0,0,C,Christopher,Kramer
791,Yannick Gerhardt,53,VFL,Midfielder,25,0,2,0,0,5,0,7,2,2,0,0,0,0,0,Y,Yannick,Gerhardt
792,Florent Hadergjonaj,53,,Defender,25,1,2,4,0,6,0,3,0,1,0,0,39,18,0,F,Florent,Hadergjonaj
793,Tony Jantschke,53,MON1,Defender,17,0,0,7,1,3,0,7,5,3,0,0,27,13,0,T,Tony,Jantschke
794,Lukas Hinterseer,52,,Forward,8,3,1,0,0,2,0,26,20,4,0,0,0,0,0,L,Lukas,Hinterseer
795,Admir Mehmedi,52,BL1,Forward,16,3,0,0,0,1,0,12,6,13,0,0,0,0,0,A,Admir,Mehmedi
796,Matija Nastasic,52,SCH4,Defender,21,0,0,6,0,6,0,6,1,0,0,0,25,9,0,M,Matija,Nastasic
797,Pavel Kaderabek,52,,Midfielder,22,0,3,0,0,2,0,3,1,2,0,0,0,0,0,P,Pavel,Kaderabek
798,Koen Casteels,51,VFL,Goalkeeper,20,0,0,8,0,3,0,13,0,0,0,0,30,18,0,K,Koen,Casteels
799,Yoshinori Muto,51,,Midfielder,10,5,0,0,0,3,0,13,9,6,0,0,0,0,0,Y,Yoshinori,Muto
800,Lamine Sane,51,WB1,Defender,28,1,1,5,0,3,0,2,0,3,0,0,53,30,0,L,Lamine,Sane
801,Valentin Stocker,50,HB1,Midfielder,14,4,1,0,0,1,1,12,3,10,0,0,0,0,0,V,Valentin,Stocker
802,Florian Grillitsch,50,WB1,Midfielder,21,2,0,0,0,4,0,3,2,12,0,0,0,0,0,F,Florian,Grillitsch
803,Robin Knoche,50,VFL,Midfielder,21,1,1,0,0,2,0,11,2,2,0,0,0,0,0,R,Robin,Knoche
804,Gideon Jung,50,HSV,Midfielder,25,0,0,0,0,3,0,5,3,2,0,0,0,0,0,G,Gideon,Jung
805,Marco Hoger,50,FCK1,Midfielder,24,0,1,0,0,7,0,7,6,11,0,0,0,0,0,M,Marco,Hoger
806,Per Cijan Skjelbred,50,HB1,Midfielder,25,0,0,0,0,1,0,5,1,8,0,0,0,0,0,P,Per,Skjelbred
807,Marvin Matip,50,,Defender,33,0,0,4,0,5,0,0,0,1,0,0,53,24,1,M,Marvin,Matip
808,Dennis Diekmeier,50,HSV,Defender,21,0,1,6,2,6,0,7,3,7,0,0,36,20,0,D,Dennis,Diekmeier
809,Marc Bartra,50,BD1,Defender,17,0,3,5,0,5,0,11,1,2,0,0,22,9,0,M,Marc,Bartra
810,Mitchell Weiser,49,HB1,Midfielder,12,2,4,0,0,2,0,5,5,4,0,0,0,0,0,M,Mitchell,Weiser
811,Max Meyer,49,SCH4,Midfielder,18,1,1,0,0,4,0,10,9,10,0,0,0,0,0,M,Max,Meyer
812,Michael Esser,49,,Goalkeeper,28,0,0,3,0,3,0,0,0,1,2,0,51,26,0,M,Michael,Esser
813,Stefan Kiessling,49,BL1,Forward,6,4,1,0,0,0,0,17,14,2,0,0,0,0,0,S,Stefan,Kiessling
814,Jakub Blaszczykowski,49,VFL,Midfielder,20,0,1,0,0,2,0,12,8,9,0,0,0,0,0,J,Jakub,Blaszczykowski
815,Martin Hansen,49,,Goalkeeper,23,0,0,3,1,1,0,9,0,1,1,0,34,15,0,M,Martin,Hansen
816,Kyriakos Papadopoulos,49,BL1,Defender,14,2,0,5,1,6,0,11,2,1,0,0,17,7,0,K,Kyriakos,Papadopoulos
817,Christian Gunter,48,SCF,Defender,30,0,1,4,1,5,1,3,1,0,0,0,52,26,0,C,Christian,Gunter
818,Sven Schipplock,47,,Forward,12,3,0,0,0,3,0,13,11,9,0,0,0,0,0,S,Sven,Schipplock
819,Jeremy Toljan,47,,Defender,14,1,1,3,2,1,0,10,6,3,0,0,25,10,0,J,Jeremy,Toljan
820,Marcel Risse,47,FCK1,Midfielder,13,2,4,0,0,1,0,0,0,2,0,0,0,0,0,M,Marcel,Risse
821,Alfredo Morales,47,,Midfielder,20,1,0,0,0,5,0,7,7,9,0,0,0,0,0,A,Alfredo,Morales
822,Haris Seferovic,47,EF,Forward,11,3,0,0,0,1,1,19,14,6,0,0,0,0,0,H,Haris,Seferovic
823,Luiz Gustavo,46,VFL,Midfielder,26,0,0,0,0,7,0,2,1,1,0,0,0,0,0,L,Luiz,Gustavo
824,Philipp Max,46,,Defender,20,1,2,2,5,4,0,11,5,9,0,0,39,21,1,P,Philipp,Max
825,Johannes Geis,46,SCH4,Defender,17,0,0,4,2,4,0,16,1,10,0,0,17,5,0,J,Johannes,Geis
826,Ante Rebic,46,EF,Forward,16,2,2,0,0,10,0,11,8,9,0,0,0,0,0,A,Ante,Rebic
827,Fabien Frei,46,,Midfielder,19,0,2,0,0,3,0,11,5,6,0,0,0,0,0,F,Fabien,Frei
828,Simon Zoller,45,FCK1,Forward,8,2,1,0,0,3,0,23,19,5,0,0,0,0,0,S,Simon,Zoller
829,Nico Elvedi,45,MON1,Defender,23,0,0,5,1,4,0,4,2,6,0,0,40,21,0,N,Nico,Elvedi
830,Artjoms Rudnevs,45,FCK1,Midfielder,6,3,3,0,0,3,0,20,12,6,0,0,0,0,0,A,Artjoms,Rudnevs
831,Makoto Hasebe,45,EF,Midfielder,20,1,1,0,0,2,0,4,1,1,0,1,0,0,0,M,Makoto,Hasebe
832,Jeffrey Bruma,45,VFL,Defender,20,1,0,7,0,6,1,1,0,1,0,0,29,16,1,J,Jeffrey,Bruma
833,Thomas Delaney,44,WB1,Midfielder,11,4,1,0,0,3,0,2,2,5,0,0,0,0,0,T,Thomas,Delaney
834,Dominik Kohr,44,,Midfielder,21,2,0,0,0,13,0,6,5,5,0,0,0,0,0,D,Dominik,Kohr
835,Bernardo,43,,Midfielder,21,0,1,0,0,3,0,6,1,3,0,0,0,0,0,B,Bernardo,Bernardo
836,Omar Mascarell,42,EF,Midfielder,27,0,0,0,0,13,0,1,1,2,0,0,0,0,0,O,Omar,Mascarell
837,Omer Toprak,42,BL1,Defender,25,1,0,4,1,6,0,2,0,5,0,1,43,23,0,O,Omer,Toprak
838,Felix Wiedwald,42,WB1,Goalkeeper,24,0,0,5,0,2,0,10,1,0,1,0,50,30,0,F,Felix,Wiedwald
839,Caglar Soyuncu,42,SCF,Defender,24,0,1,4,0,4,0,7,0,2,0,0,41,21,0,C,Caglar,Soyuncu
840,Davie Selke,42,,Forward,2,4,1,0,0,4,0,32,19,2,0,0,0,0,0,D,Davie,Selke
841,Matthias Lehmann,41,FCK1,Midfielder,21,0,2,0,0,7,0,0,0,3,0,0,0,0,0,M,Matthias,Lehmann
842,Rene Adler,41,HSV,Goalkeeper,19,0,1,5,0,1,0,0,0,0,1,0,38,24,0,R,Rene,Adler
843,Kingsley Coman,41,BM1,Midfielder,10,2,1,0,0,1,0,14,9,7,0,0,0,0,0,K,Kingsley,Coman
844,Szabolcs Huszti,41,EF,Midfielder,14,2,2,0,0,4,0,1,1,9,0,0,0,0,0,S,Szabolcs,Huszti
845,Paul Seguin,41,VFL,Midfielder,15,1,1,0,0,4,0,11,7,7,0,0,0,0,0,P,Paul,Seguin
846,Joel Pohjanpalo,41,BL1,Forward,1,6,0,0,0,0,0,17,9,1,0,0,0,0,0,J,Joel,Pohjanpalo
847,Jean-Philippe Gbamin,40,,Defender,21,0,0,4,2,4,1,5,4,4,0,0,38,19,0,J,Jean-Philippe,Gbamin
848,Oliver Burke,40,,Midfielder,5,1,2,0,0,1,0,26,20,5,0,0,0,0,0,O,Oliver,Burke
849,Erik Durm,40,BD1,Defender,10,0,2,4,1,1,0,8,3,2,0,0,14,6,0,E,Erik,Durm
850,Julian Baumgartlinger,40,BL1,Midfielder,19,0,1,0,0,1,0,14,3,6,0,0,0,0,1,J,Julian,Baumgartlinger
851,Jonas Hofmann,40,MON1,Midfielder,16,0,1,0,0,0,0,16,5,8,0,0,0,0,0,J,Jonas,Hofmann
852,Albin Ekdal,39,HSV,Midfielder,13,1,1,0,0,3,0,10,8,4,0,0,0,0,0,A,Albin,Ekdal
853,Michael Hector,39,EF,Defender,15,1,0,2,6,4,1,14,8,2,0,0,32,17,0,M,Michael,Hector
854,Clemens Fritz,39,WB1,Midfielder,17,0,3,0,0,5,0,2,1,9,0,0,0,0,0,C,Clemens,Fritz
855,Tobias Strobl,39,MON1,Defender,19,0,2,3,2,7,0,8,5,4,0,0,38,19,0,T,Tobias,Strobl
