,Players,Points,Clubs,Position,Start,Goals,A,CS,CS part,Yellow,Red,Sub,CO,Off,Pen SV,Pen M,Goals conceded,Conceded 1+,OG,FirstInitial,Firstname,Surname
215,Geoff Cameron,55,STOKEC,Defender,21,0,1,4,2,4,0,9,6,2,0,0,33,12,0,G,Geoff,Cameron
216,Joey Barton,55,QPR,Midfielder,27,1,3,0,0,11,1,1,1,2,0,0,0,0,0,J,Joey,Barton
217,James Tomkins,55,WESTHAM,Defender,20,1,3,3,2,6,0,3,2,2,0,0,28,11,0,J,James,Tomkins
218,Paul McShane,55,HULL,Defender,19,1,0,5,1,2,0,5,1,2,0,0,23,9,0,P,Paul,McShane
219,Fernando,54,MCFC,Midfielder,22,2,1,0,0,6,0,9,3,5,0,0,0,0,0,F,Fernando,Fernando
220,Sammy Ameobi,54,NEWU,Forward,15,2,2,0,0,2,0,15,10,12,0,0,0,0,0,S,Sammy,Ameobi
221,Kevin Nolan,54,WESTHAM,Midfielder,19,1,1,0,0,2,0,13,10,7,0,0,0,0,0,K,Kevin,Nolan
222,Didier Drogba,54,CHEL,Forward,8,4,1,0,0,5,0,25,20,3,0,0,0,0,0,D,Didier,Drogba
223,Paul Konchesky,54,LEICSC,Defender,26,1,1,5,0,4,1,10,0,4,0,0,40,19,0,P,Paul,Konchesky
224,Michael Duff,54,BUR,Defender,21,0,0,8,0,4,1,9,0,1,0,0,26,13,0,M,Michael,Duff
225,Alex Bruce,54,HULL,Defender,17,0,1,4,4,3,0,16,5,5,0,0,23,9,0,A,Alex,Bruce
226,Kasper Schmeichel,53,LEICSC,Goalkeeper,24,0,0,6,0,0,0,1,0,0,0,0,37,19,0,K,Kasper,Schmeichel
227,Jermain Defoe,53,SUND,Forward,17,4,0,0,0,1,0,0,0,6,0,0,0,0,0,J,Jermain,Defoe
228,Morgan Amalfitano,53,WESTHAM,Midfielder,14,3,1,0,0,3,0,18,10,8,0,0,0,0,0,M,Morgan,Amalfitano
229,Emre Can,53,LPOOL,Midfielder,23,1,0,0,0,2,0,11,4,4,0,0,0,0,0,E,Emre,Can
230,Stephen Quinn,53,HULL,Midfielder,17,1,3,0,0,3,1,20,11,8,0,0,0,0,0,S,Stephen,Quinn
231,Dame N'Doye,53,HULL,Forward,13,5,1,0,0,3,0,2,2,3,0,0,0,0,0,D,Dame,N'Doye
232,Andy Carroll,52,WESTHAM,Forward,12,5,1,0,0,2,0,2,2,4,0,0,0,0,0,A,Andy,Carroll
233,Ramires,52,CHEL,Midfielder,11,2,4,0,0,4,0,15,12,4,0,0,0,0,0,R,Ramires,Ramires
234,Mauricio Isla,52,QPR,Midfielder,24,0,2,0,0,4,0,6,2,4,0,0,0,0,0,M,Mauricio,Isla
235,Karl Henry,52,QPR,Midfielder,27,0,0,0,0,8,0,10,6,7,0,0,0,0,0,K,Karl,Henry
236,Winston Reid,52,WESTHAM,Defender,29,1,0,3,1,10,0,1,1,2,0,0,42,16,0,W,Winston,Reid
237,James Collins,52,WESTHAM,Defender,21,0,0,5,2,7,0,11,6,3,0,0,30,10,1,J,James,Collins
238,Aaron Lennon,51,SPURS,Midfielder,15,2,2,0,0,3,0,10,8,8,0,0,0,0,0,A,Aaron,Lennon
239,Ashley R Westwood,51,AVILLA,Midfielder,25,0,1,0,0,4,0,4,2,5,0,0,0,0,0,A,Ashley,Westwood
240,Mike Williamson,51,NEWU,Defender,27,1,1,5,1,7,0,6,4,1,0,0,55,30,0,M,Mike,Williamson
241,Bojan Krkic,51,STOKEC,Forward,14,4,1,0,0,2,0,7,2,8,0,0,0,0,0,B,Bojan,Krkic
242,Wes Brown,51,SUND,Defender,23,0,0,8,0,5,1,6,2,3,0,0,35,18,1,W,Wes,Brown
243,Marcos Rojo,51,MUFC,Defender,20,0,0,5,1,6,0,2,2,3,0,0,23,7,0,M,Marcos,Rojo
244,Glen Johnson,51,LPOOL,Defender,15,1,0,4,3,2,0,11,4,2,0,0,20,8,0,G,Glen,Johnson
245,Jack Rodwell,50,SUND,Midfielder,17,3,0,0,0,5,0,10,6,7,0,0,0,0,0,J,Jack,Rodwell
246,Leon Osman,50,EVER,Midfielder,13,2,2,0,0,0,0,13,8,3,0,0,0,0,0,L,Leon,Osman
247,Andy King,49,LEICSC,Midfielder,16,2,0,0,0,1,0,18,8,4,0,0,0,0,0,A,Andy,King
248,Nabil Bentaleb,49,SPURS,Midfielder,25,0,2,0,0,8,0,2,1,3,0,0,0,0,0,N,Nabil,Bentaleb
249,Ron Vlaar,49,AVILLA,Defender,19,0,1,6,1,4,0,4,1,1,0,0,28,15,0,R,Ron,Vlaar
250,Charles N'Zogbia,49,AVILLA,Midfielder,19,0,2,0,0,3,0,15,8,18,0,0,0,0,0,C,Charles,N'Zogbia
251,Fraizer Campbell,49,LCFC,Forward,13,4,0,0,0,4,0,16,7,10,0,0,0,0,0,F,Fraizer,Campbell
252,Glenn Whelan,48,STOKEC,Midfielder,26,0,0,0,0,6,0,7,2,9,0,0,0,0,0,G,Glenn,Whelan
253,Robert Brady,48,HULL,Midfielder,17,0,2,0,0,2,0,16,10,6,0,0,0,0,0,R,Robert,Brady
254,Paul Dummett,48,NEWU,Defender,24,0,0,5,1,4,0,3,1,3,0,0,35,16,1,P,Paul,Dummett
255,Anthony Reveillere,48,SUND,Defender,15,0,1,5,1,0,0,9,1,1,0,0,18,8,0,A,Anthony,Reveillere
256,Darren Fletcher,47,MUFC,Midfielder,19,1,0,0,0,3,0,16,7,2,0,0,0,0,0,D,Darren,Fletcher
257,Graham Dorrans,47,WBFC,Midfielder,19,1,3,0,0,5,0,3,2,9,0,1,0,0,0,G,Graham,Dorrans
258,Victor Anichebe,47,WBFC,Forward,11,3,0,0,0,0,0,13,10,6,0,0,0,0,0,V,Victor,Anichebe
259,Ciaran Clark,47,AVILLA,Defender,22,1,2,1,5,9,0,7,3,4,0,0,35,16,0,C,Ciaran,Clark
260,Kurt Zouma,47,CHEL,Defender,7,0,0,4,5,0,0,28,8,1,0,0,7,1,0,K,Kurt,Zouma
261,Robert Huth,46,STOKEC,Defender,14,1,0,6,0,2,0,14,1,2,0,0,19,10,0,R,Robert,Huth
262,Marc Muniesa,46,STOKEC,Defender,14,0,0,6,1,3,0,14,5,2,0,0,22,10,0,M,Marc,Muniesa
263,Carlos Sanchez,46,AVILLA,Midfielder,20,1,0,0,0,7,0,17,8,5,0,0,0,0,0,C,Carlos,Sanchez
264,Ricky Lambert,46,LPOOL,Forward,7,2,2,0,0,2,0,29,18,2,0,0,0,0,0,R,Ricky,Lambert
265,Emmanuel Riviere,46,NEWU,Forward,15,1,1,0,0,0,0,18,8,12,0,0,0,0,0,E,Emmanuel,Riviere
266,Jores Okore,45,AVILLA,Defender,22,1,0,4,1,6,0,7,1,0,0,0,35,17,0,J,Jores,Okore
267,David Meyler,45,HULL,Midfielder,19,1,1,0,0,7,1,13,9,7,0,0,0,0,0,D,David,Meyler
268,Jonny Evans,45,MUFC,Defender,12,0,0,5,2,1,0,3,2,3,0,0,11,4,0,J,Jonny,Evans
269,Lee Cattermole,45,SUND,Midfielder,26,1,0,0,0,14,0,3,2,3,0,0,0,0,0,L,Lee,Cattermole
270,Matthew James,45,LEICSC,Midfielder,20,0,1,0,0,2,1,10,7,2,0,0,0,0,0,M,Matthew,James
271,Niko Kranjcar,44,QPR,Midfielder,11,2,1,0,0,2,0,19,11,5,0,0,0,0,0,N,Niko,Kranjcar
272,Mamadou Sakho,44,LPOOL,Defender,15,0,0,7,0,1,0,3,1,0,0,0,23,14,0,M,Mamadou,Sakho
273,Marc Albrighton,44,LEICSC,Midfielder,10,2,3,0,0,3,0,10,8,3,0,0,0,0,0,M,Marc,Albrighton
274,Michael Carrick,44,MUFC,Midfielder,16,1,2,0,0,1,0,5,2,3,0,0,0,0,0,M,Michael,Carrick
275,Alex Oxlade-Chamberlain,44,ARSL,Midfielder,17,1,1,0,0,4,0,7,6,11,0,0,0,0,0,A,Alex,Oxlade-Chamberlain
276,Mohamed Diame,43,WESTHAM,Midfielder,10,4,0,0,0,2,0,5,5,4,0,0,0,0,0,M,Mohamed,Diame
277,Lazar Markovic,43,LPOOL,Midfielder,11,2,1,0,0,0,0,21,8,8,0,0,0,0,0,L,Lazar,Markovic
278,Moussa Dembele,43,SPURS,Midfielder,10,1,1,0,0,1,0,21,16,8,0,0,0,0,0,M,Moussa,Dembele
279,Mathieu Flamini,43,ARSL,Midfielder,15,1,1,0,0,3,0,17,8,3,0,0,0,0,0,M,Mathieu,Flamini
280,Leandro Bacuna,43,AVILLA,Midfielder,10,0,5,0,0,1,0,24,9,6,0,0,0,0,0,L,Leandro,Bacuna
281,Theo Walcott,43,ARSL,Forward,4,5,0,0,0,0,0,21,10,4,0,0,0,0,0,T,Theo,Walcott
282,Federico Fazio,43,SPURS,Defender,20,0,0,5,0,2,1,8,0,0,0,0,27,12,0,F,Federico,Fazio
283,Ritchie de Laet,43,LEICSC,Defender,20,0,1,2,5,3,0,13,6,5,0,0,40,21,0,R,Ritchie,Laet
284,Andros Townsend,41,SPURS,Midfielder,10,2,2,0,0,2,0,19,7,10,0,0,0,0,0,A,Andros,Townsend
285,Gaston Ramirez,41,SOTOM,Midfielder,11,1,2,0,0,1,1,15,12,7,0,0,0,0,0,G,Gaston,Ramirez
286,Curtis Davies,41,HULL,Defender,21,0,0,4,0,2,0,9,0,3,0,0,32,15,0,C,Curtis,Davies
287,Sone Aluko,41,HULL,Forward,13,1,0,0,0,2,0,19,12,12,0,0,0,0,0,S,Sone,Aluko
288,Lukasz Jutkiewicz,40,BUR,Forward,10,0,2,0,0,1,0,27,15,6,0,0,0,0,0,L,Lukasz,Jutkiewicz
289,Daniel Sturridge,39,LPOOL,Forward,7,4,0,0,0,0,0,5,5,2,0,0,0,0,0,D,Daniel,Sturridge
290,Samuel Eto'o,39,EVER,Forward,8,3,1,0,0,1,0,10,6,1,0,0,0,0,0,S,Samuel,Eto'o
291,Marouane Chamakh,39,LCFC,Forward,15,2,0,0,0,4,0,4,3,10,0,0,0,0,0,M,Marouane,Chamakh
292,Joe Allen,39,LPOOL,Midfielder,16,1,0,0,0,3,0,12,5,6,0,0,0,0,0,J,Joe,Allen
293,Carlton Cole,38,WESTHAM,Forward,8,2,0,0,0,3,0,27,15,8,0,0,0,0,0,C,Carlton,Cole
294,Michael Keane,38,MUFC,Defender,17,0,1,2,1,1,0,19,5,0,0,0,32,13,0,M,Michael,Keane
295,Daniel Drinkwater,38,LEICSC,Midfielder,16,0,0,0,0,1,0,20,7,6,0,0,0,0,0,D,Daniel,Drinkwater
296,Brede Hangeland,38,LCFC,Defender,12,2,1,2,1,2,0,19,2,1,0,0,20,9,0,B,Brede,Hangeland
297,Wojciech Szczesny,37,ARSL,Goalkeeper,17,0,0,3,0,1,0,17,0,1,0,0,22,8,0,W,Wojciech,Szczesny
298,Sebastien Pocognoli,37,WBFC,Defender,15,0,0,3,3,1,0,9,0,8,0,0,19,10,0,S,Sebastien,Pocognoli
299,Kyle Naughton,36,SPURS,Defender,15,0,1,2,3,1,2,4,0,3,0,0,14,4,0,K,Kyle,Naughton
300,Aiden McGeady,36,EVER,Midfielder,10,1,2,0,0,1,0,16,6,9,0,0,0,0,0,A,Aiden,McGeady
301,Francis Coquelin,36,ARSL,Midfielder,19,0,0,0,0,5,0,9,3,5,0,0,0,0,0,F,Francis,Coquelin
302,Roberto Soldado,36,SPURS,Forward,7,1,1,0,0,1,0,27,17,5,0,1,0,0,0,R,Roberto,Soldado
303,Kieran Richardson,36,AVILLA,Midfielder,16,0,1,0,0,2,1,9,6,6,0,0,0,0,0,K,Kieran,Richardson
304,Andrew Robertson,36,HULL,Defender,17,0,2,1,5,7,0,13,7,7,0,0,36,18,0,A,Andrew,Robertson
305,Michael Kightly,35,BUR,Midfielder,10,1,2,0,0,3,0,26,7,9,0,0,0,0,0,M,Michael,Kightly
306,William Buckley,35,SUND,Midfielder,9,0,2,0,0,2,0,21,13,5,0,0,0,0,0,W,William,Buckley
307,Stephen Ireland,34,STOKEC,Midfielder,11,0,3,0,0,3,0,16,6,8,0,0,0,0,0,S,Stephen,Ireland
308,Dean Marney,34,BUR,Midfielder,20,0,0,0,0,6,0,0,0,3,0,0,0,0,0,D,Dean,Marney
309,Emmanuel Adebayor,34,SPURS,Forward,9,2,1,0,0,1,0,6,4,5,0,0,0,0,0,E,Emmanuel,Adebayor
310,Vurnon Anita,34,NEWU,Midfielder,17,0,0,0,0,3,0,19,3,11,0,0,0,0,0,V,Vurnon,Anita
311,Chris Baird,34,WBFC,Defender,9,0,0,2,7,2,0,25,10,4,0,0,24,14,0,C,Chris,Baird
312,Sandro,33,QPR,Midfielder,17,1,0,0,0,6,0,0,0,12,0,0,0,0,0,S,Sandro,Sandro
313,Eljero Elia,33,SOTOM,Forward,9,2,0,0,0,2,0,8,7,8,0,0,0,0,0,E,Eljero,Elia
314,Billy Jones,33,SUND,Defender,14,0,0,5,1,7,0,8,0,2,0,0,18,10,0,B,Billy,Jones
315,Boaz Myhill,32,WBFC,Goalkeeper,10,0,0,4,1,1,0,25,1,0,1,0,17,11,0,B,Boaz,Myhill
316,Andre Schurrle,32,CHEL,Midfielder,5,3,0,0,0,2,0,13,9,5,0,0,0,0,0,A,Andre,Schurrle
317,Jack Wilshere,32,ARSL,Midfielder,9,2,1,0,0,4,0,8,5,8,0,0,0,0,0,J,Jack,Wilshere
318,Tomas Rosicky,32,ARSL,Midfielder,5,2,1,0,0,1,0,25,10,2,0,0,0,0,0,T,Tomas,Rosicky
319,Lucas Leiva,32,LPOOL,Midfielder,16,0,0,0,0,4,0,10,4,5,0,0,0,0,0,L,Lucas,Leiva
320,Luke Shaw,31,MUFC,Defender,15,0,0,1,1,2,0,3,1,7,0,0,18,4,0,L,Luke,Shaw
321,Petr Cech,31,CHEL,Goalkeeper,6,0,0,4,1,0,0,30,1,0,0,0,2,0,0,P,Petr,Cech
322,Massadio Haidara,31,NEWU,Defender,12,0,0,3,2,0,0,12,3,1,0,0,22,12,0,M,Massadio,Haidara
323,Steve Harper,31,HULL,Goalkeeper,10,0,0,4,0,0,0,20,0,1,0,0,11,5,0,S,Steve,Harper
324,Muhamed Besic,30,EVER,Midfielder,15,0,0,0,0,8,0,22,8,9,0,0,0,0,0,M,Muhamed,Besic
325,Andrej Kramaric,29,LEICSC,Forward,6,2,0,0,0,0,0,11,7,4,0,0,0,0,0,A,Andrej,Kramaric
326,Filipe Luis,29,CHEL,Defender,9,0,0,2,2,1,0,26,6,1,0,0,17,6,0,F,Filipe,Luis
327,Gabriel Obertan,29,NEWU,Forward,8,1,1,0,0,0,0,13,5,5,0,0,0,0,0,G,Gabriel,Obertan
328,Junior Hoilett,29,QPR,Forward,9,0,0,0,0,2,0,24,13,6,0,0,0,0,0,J,Junior,Hoilett
329,Paddy McNair,29,MUFC,Defender,12,0,0,0,3,2,0,16,4,5,0,0,16,3,0,P,Paddy,McNair
330,Claudio Yacob,28,WBFC,Midfielder,16,0,0,0,0,5,1,13,4,1,0,0,0,0,0,C,Claudio,Yacob
331,Suk Young Yun,28,QPR,Defender,19,0,1,3,1,4,0,4,4,5,0,0,46,27,0,S,Suk,Yun
332,Florian Gardos,28,SOTOM,Defender,5,0,0,1,5,1,0,28,5,2,0,0,4,0,0,F,Florian,Gardos
333,Jonas Olsson,27,WBFC,Defender,9,1,0,3,2,2,0,9,4,1,0,0,22,14,0,J,Jonas,Olsson
334,Jack Grealish,27,AVILLA,Midfielder,7,0,1,0,0,0,0,21,10,4,0,0,0,0,0,J,Jack,Grealish
335,Mauro Zarate,27,WESTHAM,Forward,5,2,1,0,0,2,0,16,6,5,0,0,0,0,0,M,Mauro,Zarate
336,Richard Dunne,26,QPR,Defender,22,0,0,4,0,7,0,5,1,4,0,0,44,25,1,R,Richard,Dunne
337,John Mikel Obi,26,CHEL,Midfielder,6,0,1,0,0,1,0,22,12,3,0,0,0,0,0,J,John,Obi
338,Mario Balotelli,26,LPOOL,Forward,10,1,0,0,0,5,0,10,6,6,0,0,0,0,0,M,Mario,Balotelli
339,Danny Graham,26,SUND,Forward,7,1,0,0,0,0,0,16,7,6,0,0,0,0,0,D,Danny,Graham
340,Sebastian Coates,25,SUND,Defender,9,0,0,4,0,1,0,15,1,0,0,0,15,9,0,S,Sebastian,Coates
341,Ben Hamer,25,LEICSC,Goalkeeper,8,0,0,3,0,0,0,16,0,0,0,0,8,3,0,B,Ben,Hamer
342,Adnan Januzaj,25,MUFC,Midfielder,7,0,0,0,0,0,0,28,11,3,0,0,0,0,0,A,Adnan,Januzaj
343,Ryan Taylor,25,NEWU,Midfielder,11,0,1,0,0,3,0,7,3,4,0,0,0,0,0,R,Ryan,Taylor
344,Ben Davies,25,SPURS,Defender,9,0,1,2,1,3,0,18,5,1,0,0,19,8,0,B,Ben,Davies
345,Steven Taylor,25,NEWU,Defender,7,1,0,2,1,3,0,9,3,1,0,0,11,4,0,S,Steven,Taylor
346,Liam Rosenior,25,HULL,Defender,5,0,1,0,5,0,0,23,8,2,0,0,14,6,0,L,Liam,Rosenior
347,Philipp Wollscheid,24,STOKEC,Defender,12,0,0,2,1,4,0,5,0,1,0,0,15,6,0,P,Philipp,Wollscheid
348,Younes Kaboul,24,SPURS,Defender,11,0,0,3,0,2,0,4,0,0,0,0,16,8,0,Y,Younes,Kaboul
349,Jordan Mutch,24,QPR,Midfielder,10,0,1,0,0,5,0,15,6,5,0,0,0,0,0,J,Jordan,Mutch
350,Joe Cole,23,AVILLA,Midfielder,3,1,1,0,0,0,0,17,9,3,0,0,0,0,0,J,Joe,Cole
351,Youssuf Mulumbu,23,WBFC,Midfielder,10,0,0,0,0,1,1,17,7,5,0,0,0,0,0,Y,Youssuf,Mulumbu
352,Danny Simpson,23,QPR,Defender,14,0,0,2,0,4,0,2,1,2,0,0,23,10,0,D,Danny,Simpson
353,Arouna Kone,22,EVER,Forward,7,1,0,0,0,2,0,16,5,5,0,0,0,0,0,A,Arouna,Kone
354,Clinton Hill,22,QPR,Defender,15,1,0,2,1,4,0,15,4,4,0,0,39,23,0,C,Clinton,Hill
355,Kyle Walker,22,SPURS,Defender,15,0,0,1,1,3,0,1,0,1,0,0,24,11,0,K,Kyle,Walker
356,Bacary Sagna,22,MCFC,Defender,8,0,0,2,0,1,0,24,1,0,0,0,9,2,0,B,Bacary,Sagna
357,Philippe Senderos,22,AVILLA,Defender,7,0,0,3,1,2,0,5,1,0,0,0,9,5,0,P,Philippe,Senderos
358,Cheick Tiote,22,NEWU,Midfielder,10,0,2,0,0,5,0,1,1,3,0,0,0,0,0,C,Cheick,Tiote
359,Liam Bridcutt,21,SUND,Midfielder,10,0,1,0,0,7,0,24,8,2,0,0,0,0,1,L,Liam,Bridcutt
360,Scott Sinclair,21,MCFC,Forward,5,1,0,0,0,0,0,12,6,2,0,0,0,0,0,S,Scott,Sinclair
361,Etienne Capoue,21,SPURS,Midfielder,11,0,0,0,0,2,0,2,1,5,0,0,0,0,0,E,Etienne,Capoue
362,Mathieu Debuchy,21,ARSL,Defender,10,1,0,0,1,2,0,1,0,3,0,0,13,4,0,M,Mathieu,Debuchy
363,Javi Manquillo,21,LPOOL,Defender,10,0,0,2,0,3,0,12,0,3,0,0,12,4,0,J,Javi,Manquillo
364,Joel Robles,21,EVER,Goalkeeper,6,0,0,3,0,1,0,32,1,0,0,0,7,3,0,J,Joel,Robles
365,Adrian Mariappa,21,LCFC,Defender,8,0,0,3,0,3,0,15,4,1,0,0,17,8,0,A,Adrian,Mariappa
366,Jordi Amat,21,SWAN,Defender,7,0,0,2,2,3,0,16,3,1,0,0,11,5,0,J,Jordi,Amat
367,Antolin Alcaraz,21,EVER,Defender,6,0,0,2,2,2,0,25,2,1,0,0,7,3,0,A,Antolin,Alcaraz
368,Tom Carroll,20,SWAN,Midfielder,8,0,0,0,0,1,0,15,5,5,0,0,0,0,0,T,Tom,Carroll
369,Nathan Baker,20,AVILLA,Defender,8,0,0,1,3,0,0,8,3,2,0,0,16,9,0,N,Nathan,Baker
370,Sam Vokes,20,BUR,Forward,5,0,0,0,0,0,0,12,10,4,0,0,0,0,0,S,Sam,Vokes
371,Jonas Gutierrez,20,NEWU,Midfielder,6,1,1,0,0,4,0,5,4,0,0,0,0,0,0,J,Jonas,Gutierrez
372,Nelson Oliveira,19,SWAN,Forward,4,1,0,0,0,0,0,10,6,4,0,0,0,0,0,N,Nelson,Oliveira
373,Ross Wallace,19,BUR,Midfielder,1,1,0,0,0,2,0,31,14,1,0,0,0,0,0,R,Ross,Wallace
374,Mehdi Abeid,19,NEWU,Midfielder,7,0,0,0,0,0,0,13,5,2,0,0,0,0,0,M,Mehdi,Abeid
375,Jordan Ibe,19,LPOOL,Midfielder,7,0,0,0,0,0,0,6,5,5,0,0,0,0,0,J,Jordan,Ibe
376,Rio Ferdinand,19,QPR,Defender,11,0,1,2,0,2,0,11,0,0,0,0,21,12,0,R,Rio,Ferdinand
377,Jazz Richards,19,SWAN,Defender,7,0,1,1,3,1,0,10,3,2,0,0,16,10,0,J,Jazz,Richards
378,Matthew Taylor,18,BUR,Midfielder,7,0,1,0,0,0,0,3,3,7,0,1,0,0,0,M,Matthew,Taylor
379,Kolo Toure,18,LPOOL,Defender,7,0,0,2,2,0,0,26,5,2,0,0,21,13,0,K,Kolo,Toure
380,Dean Hammond,18,LEICSC,Midfielder,9,0,0,0,0,3,0,13,3,6,0,0,0,0,0,D,Dean,Hammond
381,Fabio Borini,18,LPOOL,Forward,3,1,0,0,0,2,0,13,9,3,0,0,0,0,0,F,Fabio,Borini
382,Paulinho,18,SPURS,Midfielder,3,0,1,0,0,3,0,18,12,1,0,0,0,0,0,P,Paulinho,Paulinho
383,Kelvin Davis,18,SOTOM,Goalkeeper,6,0,1,1,1,0,0,32,1,0,0,0,9,4,0,K,Kelvin,Davis
384,Marvin Emnes,18,SWAN,Forward,3,0,0,0,0,2,0,25,14,2,0,0,0,0,0,M,Marvin,Emnes
385,Rafael Da Silva,18,MUFC,Defender,6,0,1,0,3,2,0,9,4,1,0,0,12,5,0,R,Rafael,Silva
386,Steven Pienaar,17,EVER,Midfielder,3,0,2,0,0,1,0,10,6,3,0,0,0,0,0,S,Steven,Pienaar
387,Vlad Chiriches,17,SPURS,Defender,8,0,0,2,0,3,0,12,2,2,0,0,14,6,0,V,Vlad,Chiriches
388,Gabriel Paulista,17,ARSL,Defender,4,0,1,1,0,0,0,9,2,1,0,0,5,0,0,G,Gabriel,Paulista
389,James A Wilson,17,MUFC,Forward,2,1,0,0,0,3,0,20,11,2,0,0,0,0,0,J,James,Wilson
390,Liam Moore,17,LEICSC,Midfielder,10,0,0,0,0,4,0,10,1,0,0,0,0,0,0,L,Liam,Moore
391,Yaya Sanogo,17,ARSL,Forward,5,0,0,0,0,1,0,12,8,5,0,0,0,0,0,Y,Yaya,Sanogo
392,Stephen Ward,16,BUR,Defender,7,0,0,1,2,3,0,16,2,1,0,0,11,5,0,S,Stephen,Ward
393,Vito Mannone,16,SUND,Goalkeeper,10,0,0,2,0,0,0,28,0,0,0,0,20,12,0,V,Vito,Mannone
394,Matt Jarvis,15,WESTHAM,Midfielder,4,0,0,0,0,0,0,22,7,4,0,0,0,0,0,M,Matt,Jarvis
395,Leon Britton,15,SWAN,Midfielder,7,0,0,0,0,1,0,13,2,5,0,0,0,0,0,L,Leon,Britton
396,Ricardo Alvarez,15,SUND,Midfielder,5,0,0,0,0,3,0,12,8,5,0,0,0,0,0,R,Ricardo,Alvarez
397,Pape Souare,15,LCFC,Defender,7,0,0,1,0,1,0,5,2,2,0,0,12,4,0,P,Pape,Souare
398,Reece Burke,15,WESTHAM,Defender,4,0,0,2,0,0,0,6,1,1,0,0,5,2,0,R,Reece,Burke
399,Mikel Arteta,15,ARSL,Midfielder,6,0,1,0,0,1,0,2,1,3,0,0,0,0,0,M,Mikel,Arteta
400,Callum McManaman,15,WBFC,Midfielder,5,0,1,0,0,1,0,7,3,5,0,0,0,0,0,C,Callum,McManaman
401,Steve Sidwell,14,STOKEC,Midfielder,5,0,0,0,0,3,0,22,7,3,0,0,0,0,0,S,Steve,Sidwell
402,Harrison Reed,14,SOTOM,Midfielder,5,0,0,0,0,0,0,24,4,2,0,0,0,0,0,H,Harrison,Reed
403,Silvestre Varela,14,WBFC,Forward,3,1,0,0,0,1,0,4,4,1,0,0,0,0,0,S,Silvestre,Varela
404,Juan Cuadrado,14,CHEL,Midfielder,4,0,0,0,0,2,0,11,8,4,0,0,0,0,0,J,Juan,Cuadrado
405,Adam Armstrong,14,NEWU,Forward,1,0,1,0,0,1,0,23,10,1,0,0,0,0,0,A,Adam,Armstrong
406,Modou Barrow,14,SWAN,Forward,1,0,1,0,0,1,0,13,10,2,0,0,0,0,0,M,Modou,Barrow
407,Joey O'Brien,13,WESTHAM,Midfielder,6,0,0,0,0,2,0,28,3,2,0,0,0,0,0,J,Joey,O'Brien
408,Nedum Onuoha,13,QPR,Defender,22,0,0,1,0,3,0,11,1,2,0,0,49,27,2,N,Nedum,Onuoha
409,Marvin Sordell,13,BUR,Forward,2,0,0,0,0,2,0,20,11,2,0,0,0,0,0,M,Marvin,Sordell
410,Matthew Lowton,13,AVILLA,Defender,8,0,0,2,0,2,0,15,4,1,0,0,23,13,0,M,Matthew,Lowton
411,Jack Butland,13,STOKEC,Goalkeeper,3,0,0,2,0,0,0,23,0,0,0,0,2,1,0,J,Jack,Butland
412,Jozy Altidore,13,SUND,Forward,2,0,0,0,0,0,0,17,9,2,0,0,0,0,0,J,Jozy,Altidore
413,Jose Enrique,13,LPOOL,Defender,2,0,0,1,2,0,0,8,2,0,0,0,2,1,0,J,Jose,Enrique
414,Hatem Ben Arfa,12,HULL,Midfielder,5,0,0,0,0,1,0,4,3,4,0,0,0,0,0,H,Hatem,Arfa
415,Darron Gibson,12,EVER,Midfielder,3,0,0,0,0,0,0,13,6,0,0,0,0,0,0,D,Darron,Gibson
416,Benjamin Stambouli,12,SPURS,Midfielder,4,0,0,0,0,4,0,19,8,2,0,0,0,0,0,B,Benjamin,Stambouli
417,Anthony Knockaert,12,LEICSC,Midfielder,3,0,0,0,0,0,0,12,6,1,0,0,0,0,0,A,Anthony,Knockaert
418,Kyle Bartley,12,SWAN,Defender,7,0,0,1,0,2,0,17,0,0,0,0,10,4,0,K,Kyle,Bartley
419,Chris Wood,12,LEICSC,Forward,0,1,0,0,0,0,0,19,7,0,0,0,0,0,0,C,Chris,Wood
420,Matt Targett,12,SOTOM,Defender,3,0,0,0,2,0,0,23,3,1,0,0,5,1,0,M,Matt,Targett
421,Emiliano Martinez,12,ARSL,Goalkeeper,3,0,0,2,0,0,0,13,1,0,0,0,5,3,0,E,Emiliano,Martinez
422,Oussama Assaidi,12,STOKEC,Forward,1,0,1,0,0,1,0,14,8,1,0,0,0,0,0,O,Oussama,Assaidi
423,Carles Gil,11,AVILLA,Midfielder,4,0,1,0,0,1,0,6,1,1,0,0,0,0,0,C,Carles,Gil
424,Mark Schwarzer,11,CHEL,Goalkeeper,6,0,0,1,0,0,0,13,0,0,0,0,10,5,0,M,Mark,Schwarzer
425,Filip Djuricic,11,SOTOM,Midfielder,3,0,0,0,0,1,0,8,6,3,0,0,0,0,0,F,Filip,Djuricic
426,Sylvain Distin,11,EVER,Defender,12,0,0,0,0,0,0,4,1,1,0,0,27,14,0,S,Sylvain,Distin
427,Tyler Blackett,11,MUFC,Defender,6,0,0,2,0,3,1,16,5,0,0,0,14,5,1,T,Tyler,Blackett
428,Bryan Oviedo,11,EVER,Defender,2,0,0,1,2,3,0,6,4,0,0,0,5,2,0,B,Bryan,Oviedo
429,Siem De Jong,10,NEWU,Midfielder,1,1,0,0,0,0,0,4,3,1,0,0,0,0,0,S,Siem,Jong
